candlestick_code4,label_increase,label_decrease,occurrence,percentage
BBBB,23,14,37,0.62
BBBD,1,2,3,0.33
BBBH,0,0,0,
BBBK,0,3,3,0.0
BBBL,2,1,3,0.67
BBBM,5,20,25,0.2
BBBN,10,17,27,0.37
BBBP,11,23,34,0.32
BBBS,5,2,7,0.71
BBBb,10,14,24,0.42
BBBh,2,0,2,1.0
BBBj,2,2,4,0.5
BBBl,7,7,14,0.5
BBBm,12,8,20,0.6
BBBn,23,16,39,0.59
BBBs,7,7,14,0.5
BBDB,1,1,2,0.5
BBDD,4,2,6,0.67
BBDH,3,2,5,0.6
BBDL,2,1,3,0.67
BBDM,0,5,5,0.0
BBDN,2,2,4,0.5
BBDP,5,4,9,0.56
BBDS,2,1,3,0.67
BBDb,2,0,2,1.0
BBDl,0,1,1,0.0
BBDm,5,1,6,0.83
BBDn,2,3,5,0.4
BBDs,0,1,1,0.0
BBDt,0,1,1,0.0
BBHB,1,1,2,0.5
BBHM,0,1,1,0.0
BBHN,0,0,0,
BBHP,1,0,1,1.0
BBIs,0,0,0,
BBKB,0,4,4,0.0
BBKD,0,2,2,0.0
BBKM,3,0,3,1.0
BBKN,0,1,1,0.0
BBKP,2,2,4,0.5
BBKS,3,1,4,0.75
BBKb,1,0,1,1.0
BBKh,1,1,2,0.5
BBKm,1,3,4,0.25
BBKn,2,1,3,0.67
BBKs,1,0,1,1.0
BBLB,4,5,9,0.44
BBLD,1,2,3,0.33
BBLM,3,3,6,0.5
BBLN,3,2,5,0.6
BBLP,2,3,5,0.4
BBLS,1,0,1,1.0
BBLb,7,2,9,0.78
BBLh,0,0,0,
BBLj,0,2,2,0.0
BBLl,1,2,3,0.33
BBLm,4,6,10,0.4
BBLn,4,5,9,0.44
BBLs,1,1,2,0.5
BBMB,4,12,16,0.25
BBMD,2,2,4,0.5
BBMH,0,1,1,0.0
BBMK,1,0,1,1.0
BBML,2,0,2,1.0
BBMM,7,10,17,0.41
BBMN,3,9,12,0.25
BBMP,14,12,26,0.54
BBMS,4,7,11,0.36
BBMb,17,13,30,0.57
BBMh,1,8,9,0.11
BBMj,1,2,3,0.33
BBMl,3,4,7,0.43
BBMm,13,14,27,0.48
BBMn,10,16,26,0.38
BBMs,3,5,8,0.38
BBMt,1,2,3,0.33
BBNB,17,13,30,0.57
BBND,1,3,4,0.25
BBNH,2,4,6,0.33
BBNK,2,0,2,1.0
BBNL,2,4,6,0.33
BBNM,8,14,22,0.36
BBNN,17,20,37,0.46
BBNP,12,18,30,0.4
BBNS,1,5,6,0.17
BBNb,9,11,20,0.45
BBNh,5,3,8,0.62
BBNl,1,3,4,0.25
BBNm,14,17,31,0.45
BBNn,13,14,27,0.48
BBNs,9,2,11,0.82
BBNt,1,0,1,1.0
BBPB,15,17,32,0.47
BBPD,4,3,7,0.57
BBPH,4,1,5,0.8
BBPI,1,1,2,0.5
BBPK,0,1,1,0.0
BBPL,11,4,15,0.73
BBPM,12,16,28,0.43
BBPN,16,13,29,0.55
BBPP,21,20,41,0.51
BBPS,6,5,11,0.55
BBPb,11,9,20,0.55
BBPh,3,3,6,0.5
BBPl,7,6,13,0.54
BBPm,14,26,40,0.35
BBPn,22,18,40,0.55
BBPs,5,11,16,0.31
BBPt,1,1,2,0.5
BBSB,3,6,9,0.33
BBSD,0,1,1,0.0
BBSH,0,0,0,
BBSL,3,1,4,0.75
BBSM,4,4,8,0.5
BBSN,10,5,15,0.67
BBSP,6,4,10,0.6
BBSS,2,2,4,0.5
BBSb,6,1,7,0.86
BBSh,2,0,2,1.0
BBSl,2,0,2,1.0
BBSm,2,6,8,0.25
BBSn,3,5,8,0.38
BBSs,6,2,8,0.75
BBSt,0,0,0,
BBbB,14,8,22,0.64
BBbD,4,3,7,0.57
BBbH,4,2,6,0.67
BBbI,1,0,1,1.0
BBbJ,5,2,7,0.71
BBbK,1,2,3,0.33
BBbL,2,2,4,0.5
BBbM,11,8,19,0.58
BBbN,10,11,21,0.48
BBbP,12,22,34,0.35
BBbS,3,4,7,0.43
BBbb,5,12,17,0.29
BBbl,0,9,9,0.0
BBbm,16,14,30,0.53
BBbn,9,10,19,0.47
BBbs,3,4,7,0.43
BBhB,0,1,1,0.0
BBhD,1,0,1,1.0
BBhL,0,1,1,0.0
BBhM,0,0,0,
BBhP,2,3,5,0.4
BBhb,1,1,2,0.5
BBhh,1,1,2,0.5
BBhl,1,0,1,1.0
BBhm,1,0,1,1.0
BBhn,1,1,2,0.5
BBhs,1,0,1,1.0
BBjB,3,2,5,0.6
BBjD,0,1,1,0.0
BBjM,1,0,1,1.0
BBjP,1,5,6,0.17
BBjS,1,2,3,0.33
BBjb,2,2,4,0.5
BBjh,0,1,1,0.0
BBjm,1,0,1,1.0
BBjn,3,1,4,0.75
BBjs,1,0,1,1.0
BBjt,1,0,1,1.0
BBlB,3,4,7,0.43
BBlH,5,1,6,0.83
BBlJ,1,0,1,1.0
BBlL,2,1,3,0.67
BBlM,2,3,5,0.4
BBlN,2,5,7,0.29
BBlP,0,3,3,0.0
BBlS,1,2,3,0.33
BBlb,2,1,3,0.67
BBll,2,0,2,1.0
BBlm,6,3,9,0.67
BBln,3,4,7,0.43
BBls,1,2,3,0.33
BBmB,8,15,23,0.35
BBmD,5,4,9,0.56
BBmH,7,10,17,0.41
BBmI,2,1,3,0.67
BBmJ,1,2,3,0.33
BBmL,3,2,5,0.6
BBmM,5,19,24,0.21
BBmN,19,18,37,0.51
BBmP,12,13,25,0.48
BBmS,5,10,15,0.33
BBmb,11,5,16,0.69
BBml,2,4,6,0.33
BBmm,23,17,40,0.57
BBmn,11,6,17,0.65
BBms,8,11,19,0.42
BBnB,11,19,30,0.37
BBnD,1,3,4,0.25
BBnH,6,6,12,0.5
BBnI,2,2,4,0.5
BBnK,1,1,2,0.5
BBnL,3,6,9,0.33
BBnM,12,16,28,0.43
BBnN,20,20,40,0.5
BBnP,20,14,34,0.59
BBnS,10,10,20,0.5
BBnb,9,9,18,0.5
BBnh,1,2,3,0.33
BBnl,2,6,8,0.25
BBnm,19,14,33,0.58
BBnn,12,16,28,0.43
BBns,15,7,22,0.68
BBsB,5,6,11,0.45
BBsH,9,6,15,0.6
BBsI,1,0,1,1.0
BBsL,1,1,2,0.5
BBsM,1,3,4,0.25
BBsN,4,2,6,0.67
BBsP,5,3,8,0.62
BBsS,1,2,3,0.33
BBsb,2,1,3,0.67
BBsl,2,3,5,0.4
BBsm,5,6,11,0.45
BBsn,6,3,9,0.67
BBss,5,2,7,0.71
BBtB,0,1,1,0.0
BBtH,0,0,0,
BBtI,0,0,0,
BBtM,0,1,1,0.0
BBtN,2,0,2,1.0
BBtP,2,3,5,0.4
BBtS,1,1,2,0.5
BBtb,0,1,1,0.0
BBtm,1,1,2,0.5
BBtn,2,0,2,1.0
BBts,0,0,0,
BDBB,4,5,9,0.44
BDBD,0,0,0,
BDBK,0,1,1,0.0
BDBL,0,1,1,0.0
BDBM,1,3,4,0.25
BDBN,0,1,1,0.0
BDBP,3,3,6,0.5
BDBS,1,1,2,0.5
BDBb,2,1,3,0.67
BDBj,1,0,1,1.0
BDBl,1,0,1,1.0
BDBm,1,2,3,0.33
BDBn,2,4,6,0.33
BDBs,1,0,1,1.0
BDDB,2,2,4,0.5
BDDD,1,0,1,1.0
BDDH,0,5,5,0.0
BDDL,0,1,1,0.0
BDDM,0,2,2,0.0
BDDN,2,1,3,0.67
BDDP,3,1,4,0.75
BDDS,1,1,2,0.5
BDDb,3,0,3,1.0
BDDm,1,2,3,0.33
BDDn,0,1,1,0.0
BDDs,1,0,1,1.0
BDHB,4,1,5,0.8
BDHD,2,1,3,0.67
BDHH,0,0,0,
BDHK,1,0,1,1.0
BDHL,2,1,3,0.67
BDHM,2,1,3,0.67
BDHN,2,2,4,0.5
BDHP,1,4,5,0.2
BDHS,2,0,2,1.0
BDHb,0,4,4,0.0
BDHh,0,0,0,
BDHl,0,0,0,
BDHm,2,6,8,0.25
BDHn,2,3,5,0.4
BDHs,0,1,1,0.0
BDIN,1,0,1,1.0
BDLB,0,2,2,0.0
BDLD,0,0,0,
BDLM,1,1,2,0.5
BDLN,1,2,3,0.33
BDLP,1,0,1,1.0
BDLS,2,1,3,0.67
BDLh,1,0,1,1.0
BDLj,1,0,1,1.0
BDLl,0,1,1,0.0
BDLm,1,1,2,0.5
BDLn,1,4,5,0.2
BDMB,2,7,9,0.22
BDMD,2,1,3,0.67
BDMM,3,4,7,0.43
BDMN,6,1,7,0.86
BDMP,4,5,9,0.44
BDMS,0,1,1,0.0
BDMb,2,4,6,0.33
BDMh,3,3,6,0.5
BDMj,1,0,1,1.0
BDMl,0,0,0,
BDMm,8,1,9,0.89
BDMn,4,1,5,0.8
BDMs,2,1,3,0.67
BDNB,2,2,4,0.5
BDND,1,1,2,0.5
BDNH,1,1,2,0.5
BDNK,1,0,1,1.0
BDNL,0,1,1,0.0
BDNM,4,6,10,0.4
BDNN,2,1,3,0.67
BDNP,0,1,1,0.0
BDNb,2,3,5,0.4
BDNl,1,0,1,1.0
BDNm,5,2,7,0.71
BDNn,1,3,4,0.25
BDNs,1,1,2,0.5
BDPB,4,4,8,0.5
BDPD,1,0,1,1.0
BDPH,0,2,2,0.0
BDPK,0,1,1,0.0
BDPL,1,1,2,0.5
BDPM,1,3,4,0.25
BDPN,0,2,2,0.0
BDPP,5,4,9,0.56
BDPS,1,4,5,0.2
BDPb,2,4,6,0.33
BDPh,1,0,1,1.0
BDPl,1,1,2,0.5
BDPm,4,2,6,0.67
BDPn,3,3,6,0.5
BDPs,3,2,5,0.6
BDPt,0,1,1,0.0
BDSB,5,2,7,0.71
BDSH,2,0,2,1.0
BDSM,0,3,3,0.0
BDSN,1,1,2,0.5
BDSP,2,3,5,0.4
BDSS,1,2,3,0.33
BDSb,0,2,2,0.0
BDSh,0,0,0,
BDSm,3,4,7,0.43
BDSn,6,1,7,0.86
BDSs,1,1,2,0.5
BDbB,1,3,4,0.25
BDbD,0,0,0,
BDbI,1,0,1,1.0
BDbJ,1,0,1,1.0
BDbK,1,2,3,0.33
BDbL,0,1,1,0.0
BDbM,3,0,3,1.0
BDbN,1,1,2,0.5
BDbP,2,2,4,0.5
BDbS,1,1,2,0.5
BDbb,1,0,1,1.0
BDbl,0,1,1,0.0
BDbm,6,3,9,0.67
BDbn,1,2,3,0.33
BDbs,1,1,2,0.5
BDhP,0,0,0,
BDhm,0,1,1,0.0
BDlB,1,0,1,1.0
BDlI,0,0,0,
BDlN,2,2,4,0.5
BDlP,0,2,2,0.0
BDlS,0,1,1,0.0
BDlb,0,0,0,
BDlm,1,1,2,0.5
BDln,2,0,2,1.0
BDls,0,2,2,0.0
BDmB,3,2,5,0.6
BDmD,2,2,4,0.5
BDmH,5,4,9,0.56
BDmL,1,1,2,0.5
BDmM,4,4,8,0.5
BDmN,3,1,4,0.75
BDmP,5,7,12,0.42
BDmS,1,7,8,0.12
BDmb,0,0,0,
BDml,1,1,2,0.5
BDmm,5,5,10,0.5
BDmn,2,1,3,0.67
BDms,3,2,5,0.6
BDnB,2,0,2,1.0
BDnD,2,0,2,1.0
BDnL,1,2,3,0.33
BDnM,2,2,4,0.5
BDnN,1,1,2,0.5
BDnP,2,5,7,0.29
BDnS,1,2,3,0.33
BDnb,3,3,6,0.5
BDnl,0,1,1,0.0
BDnm,5,3,8,0.62
BDnn,2,4,6,0.33
BDns,0,2,2,0.0
BDsB,0,2,2,0.0
BDsD,0,1,1,0.0
BDsH,2,1,3,0.67
BDsI,1,0,1,1.0
BDsL,0,0,0,
BDsM,1,1,2,0.5
BDsN,1,1,2,0.5
BDsP,1,4,5,0.2
BDsS,4,4,8,0.5
BDsb,2,1,3,0.67
BDsm,1,5,6,0.17
BDsn,2,0,2,1.0
BDss,1,0,1,1.0
BDtD,0,1,1,0.0
BDtH,1,0,1,1.0
BDtP,1,0,1,1.0
BDtS,0,1,1,0.0
BDts,2,0,2,1.0
BHBL,0,1,1,0.0
BHBM,0,1,1,0.0
BHBl,1,0,1,1.0
BHBm,1,0,1,1.0
BHHS,0,0,0,
BHMN,1,0,1,1.0
BHMP,0,1,1,0.0
BHMh,1,0,1,1.0
BHMs,0,1,1,0.0
BHNH,0,1,1,0.0
BHNS,1,0,1,1.0
BHPM,0,1,1,0.0
BHPP,0,0,0,
BHPS,0,1,1,0.0
BHPm,0,1,1,0.0
BHSS,0,1,1,0.0
BHbB,0,1,1,0.0
BHlM,0,0,0,
BHmH,1,0,1,1.0
BHmb,1,0,1,1.0
BHnN,0,0,0,
BHsB,0,1,1,0.0
BHsH,1,1,2,0.5
BHsP,1,0,1,1.0
BHsS,0,0,0,
BHsh,0,1,1,0.0
BIBB,0,0,0,
BImM,1,0,1,1.0
BIsS,0,0,0,
BKBB,0,0,0,
BKBK,0,0,0,
BKBM,0,1,1,0.0
BKBN,0,3,3,0.0
BKBP,1,1,2,0.5
BKBS,0,1,1,0.0
BKBb,2,0,2,1.0
BKBl,2,0,2,1.0
BKBm,1,2,3,0.33
BKBn,2,0,2,1.0
BKBs,1,0,1,1.0
BKDB,0,0,0,
BKDD,1,1,2,0.5
BKDM,1,0,1,1.0
BKDP,1,0,1,1.0
BKDb,1,1,2,0.5
BKDm,0,1,1,0.0
BKHM,1,0,1,1.0
BKHb,0,0,0,
BKIP,1,0,1,1.0
BKIn,1,0,1,1.0
BKLB,0,2,2,0.0
BKLM,0,0,0,
BKLN,1,1,2,0.5
BKLS,0,1,1,0.0
BKLb,2,0,2,1.0
BKLm,0,1,1,0.0
BKLn,0,1,1,0.0
BKLs,0,1,1,0.0
BKMB,0,2,2,0.0
BKMD,0,1,1,0.0
BKML,1,0,1,1.0
BKMM,3,3,6,0.5
BKMN,0,2,2,0.0
BKMP,2,1,3,0.67
BKMS,3,0,3,1.0
BKMb,2,0,2,1.0
BKMh,0,2,2,0.0
BKMl,0,1,1,0.0
BKMm,2,3,5,0.4
BKMn,1,2,3,0.33
BKMs,2,2,4,0.5
BKNB,0,3,3,0.0
BKND,0,1,1,0.0
BKNK,0,1,1,0.0
BKNL,1,1,2,0.5
BKNM,0,4,4,0.0
BKNN,0,2,2,0.0
BKNP,2,1,3,0.67
BKNS,1,1,2,0.5
BKNb,2,1,3,0.67
BKNh,0,1,1,0.0
BKNm,2,3,5,0.4
BKNn,2,1,3,0.67
BKNs,1,2,3,0.33
BKNt,0,1,1,0.0
BKPB,1,1,2,0.5
BKPD,1,2,3,0.33
BKPH,1,1,2,0.5
BKPL,0,4,4,0.0
BKPM,4,4,8,0.5
BKPN,2,1,3,0.67
BKPP,2,1,3,0.67
BKPS,1,1,2,0.5
BKPb,5,1,6,0.83
BKPl,1,1,2,0.5
BKPm,3,6,9,0.33
BKPn,0,1,1,0.0
BKPt,0,1,1,0.0
BKSH,2,0,2,1.0
BKSM,0,2,2,0.0
BKSP,2,0,2,1.0
BKSS,0,1,1,0.0
BKSb,1,1,2,0.5
BKSl,1,0,1,1.0
BKSm,2,1,3,0.67
BKSn,0,0,0,
BKSs,0,0,0,
BKSt,0,1,1,0.0
BKbB,1,0,1,1.0
BKbD,1,0,1,1.0
BKbH,1,0,1,1.0
BKbI,1,0,1,1.0
BKbM,1,0,1,1.0
BKbN,2,3,5,0.4
BKbP,1,1,2,0.5
BKbS,0,2,2,0.0
BKbb,0,1,1,0.0
BKbm,0,3,3,0.0
BKbs,1,0,1,1.0
BKhB,2,0,2,1.0
BKhM,0,3,3,0.0
BKhN,2,3,5,0.4
BKhP,2,1,3,0.67
BKhS,0,1,1,0.0
BKhb,0,2,2,0.0
BKhh,1,0,1,1.0
BKhl,1,0,1,1.0
BKhm,1,1,2,0.5
BKhn,1,2,3,0.33
BKhs,1,0,1,1.0
BKlB,1,0,1,1.0
BKlI,1,0,1,1.0
BKlM,2,0,2,1.0
BKlP,0,1,1,0.0
BKln,0,2,2,0.0
BKls,0,2,2,0.0
BKmB,1,0,1,1.0
BKmD,0,3,3,0.0
BKmH,2,1,3,0.67
BKmI,0,1,1,0.0
BKmL,0,1,1,0.0
BKmM,3,1,4,0.75
BKmN,0,2,2,0.0
BKmP,1,0,1,1.0
BKmS,2,0,2,1.0
BKmb,1,1,2,0.5
BKml,0,1,1,0.0
BKmm,1,3,4,0.25
BKmn,5,2,7,0.71
BKms,1,3,4,0.25
BKnB,2,1,3,0.67
BKnD,2,0,2,1.0
BKnH,0,1,1,0.0
BKnK,0,1,1,0.0
BKnM,1,5,6,0.17
BKnN,1,2,3,0.33
BKnP,1,3,4,0.25
BKnS,0,1,1,0.0
BKnb,0,0,0,
BKnl,1,0,1,1.0
BKnm,2,2,4,0.5
BKnn,3,1,4,0.75
BKns,0,1,1,0.0
BKsD,2,0,2,1.0
BKsH,0,0,0,
BKsI,0,1,1,0.0
BKsM,1,1,2,0.5
BKsN,0,1,1,0.0
BKsP,1,0,1,1.0
BKsS,0,2,2,0.0
BKsb,1,0,1,1.0
BKsm,0,2,2,0.0
BKsn,1,0,1,1.0
BKss,2,0,2,1.0
BKtB,0,1,1,0.0
BLBB,1,3,4,0.25
BLBL,0,1,1,0.0
BLBM,1,1,2,0.5
BLBN,4,4,8,0.5
BLBP,4,5,9,0.44
BLBS,1,1,2,0.5
BLBb,4,5,9,0.44
BLBh,0,1,1,0.0
BLBj,2,1,3,0.67
BLBl,0,1,1,0.0
BLBm,7,1,8,0.88
BLBn,5,6,11,0.45
BLBs,1,1,2,0.5
BLDD,1,1,2,0.5
BLDH,1,0,1,1.0
BLDL,0,1,1,0.0
BLDM,2,0,2,1.0
BLDN,1,1,2,0.5
BLDP,2,0,2,1.0
BLDb,1,1,2,0.5
BLDm,1,2,3,0.33
BLDs,1,1,2,0.5
BLHs,1,0,1,1.0
BLKM,1,0,1,1.0
BLKm,0,1,1,0.0
BLKs,0,1,1,0.0
BLLB,0,1,1,0.0
BLLD,0,0,0,
BLLK,0,1,1,0.0
BLLM,1,0,1,1.0
BLLN,1,1,2,0.5
BLLP,3,0,3,1.0
BLLS,1,2,3,0.33
BLLb,0,2,2,0.0
BLLh,1,0,1,1.0
BLLj,0,1,1,0.0
BLLl,1,0,1,1.0
BLLm,1,4,5,0.2
BLLn,1,1,2,0.5
BLLs,2,1,3,0.67
BLMB,2,6,8,0.25
BLMD,0,1,1,0.0
BLML,0,2,2,0.0
BLMM,3,0,3,1.0
BLMN,6,3,9,0.67
BLMP,2,3,5,0.4
BLMS,1,0,1,1.0
BLMb,4,2,6,0.67
BLMh,3,5,8,0.38
BLMj,2,0,2,1.0
BLMm,5,5,10,0.5
BLMn,3,2,5,0.6
BLMs,2,1,3,0.67
BLNB,3,4,7,0.43
BLNH,1,2,3,0.33
BLNM,4,0,4,1.0
BLNN,2,4,6,0.33
BLNP,1,4,5,0.2
BLNS,0,1,1,0.0
BLNb,4,4,8,0.5
BLNh,2,1,3,0.67
BLNl,1,0,1,1.0
BLNm,1,2,3,0.33
BLNn,5,7,12,0.42
BLNs,2,2,4,0.5
BLPB,5,5,10,0.5
BLPD,1,0,1,1.0
BLPH,1,1,2,0.5
BLPI,0,1,1,0.0
BLPK,1,1,2,0.5
BLPL,0,3,3,0.0
BLPM,3,6,9,0.33
BLPN,7,3,10,0.7
BLPP,7,7,14,0.5
BLPS,1,4,5,0.2
BLPb,4,2,6,0.67
BLPh,1,0,1,1.0
BLPl,2,1,3,0.67
BLPm,3,1,4,0.75
BLPn,4,4,8,0.5
BLPs,1,2,3,0.33
BLPt,1,1,2,0.5
BLSB,5,2,7,0.71
BLSD,0,1,1,0.0
BLSH,1,0,1,1.0
BLSL,1,0,1,1.0
BLSM,2,1,3,0.67
BLSN,0,1,1,0.0
BLSP,0,2,2,0.0
BLSS,3,1,4,0.75
BLSb,0,2,2,0.0
BLSh,0,2,2,0.0
BLSl,2,0,2,1.0
BLSm,2,3,5,0.4
BLSn,3,0,3,1.0
BLSs,1,1,2,0.5
BLSt,0,1,1,0.0
BLbB,3,7,10,0.3
BLbD,0,1,1,0.0
BLbH,0,0,0,
BLbK,1,1,2,0.5
BLbL,0,0,0,
BLbM,2,4,6,0.33
BLbN,6,2,8,0.75
BLbP,9,5,14,0.64
BLbS,3,4,7,0.43
BLbb,2,2,4,0.5
BLbl,2,1,3,0.67
BLbm,3,5,8,0.38
BLbn,2,1,3,0.67
BLbs,3,3,6,0.5
BLhB,0,1,1,0.0
BLhM,1,0,1,1.0
BLhN,2,1,3,0.67
BLhP,2,3,5,0.4
BLhb,0,1,1,0.0
BLhh,0,3,3,0.0
BLhl,1,0,1,1.0
BLhm,2,1,3,0.67
BLhn,3,1,4,0.75
BLhs,0,1,1,0.0
BLjB,1,1,2,0.5
BLjL,1,0,1,1.0
BLjN,1,1,2,0.5
BLjP,0,1,1,0.0
BLjb,1,2,3,0.33
BLjl,1,0,1,1.0
BLjm,1,1,2,0.5
BLjn,0,1,1,0.0
BLjs,1,0,1,1.0
BLlB,1,1,2,0.5
BLlH,0,1,1,0.0
BLlJ,0,4,4,0.0
BLlL,0,0,0,
BLlM,2,0,2,1.0
BLlN,2,0,2,1.0
BLlP,1,1,2,0.5
BLlS,1,1,2,0.5
BLlb,0,2,2,0.0
BLlm,1,2,3,0.33
BLln,3,1,4,0.75
BLls,1,0,1,1.0
BLmB,4,5,9,0.44
BLmD,1,0,1,1.0
BLmH,2,2,4,0.5
BLmL,2,1,3,0.67
BLmM,2,6,8,0.25
BLmN,6,4,10,0.6
BLmP,2,5,7,0.29
BLmS,1,3,4,0.25
BLmb,4,5,9,0.44
BLml,0,2,2,0.0
BLmm,7,5,12,0.58
BLmn,5,7,12,0.42
BLms,1,5,6,0.17
BLnB,3,2,5,0.6
BLnD,2,1,3,0.67
BLnH,1,2,3,0.33
BLnI,0,1,1,0.0
BLnL,0,0,0,
BLnM,3,4,7,0.43
BLnN,3,5,8,0.38
BLnP,7,7,14,0.5
BLnS,4,2,6,0.67
BLnb,2,2,4,0.5
BLnl,2,2,4,0.5
BLnm,7,4,11,0.64
BLnn,9,4,13,0.69
BLns,3,1,4,0.75
BLsB,4,0,4,1.0
BLsH,1,2,3,0.33
BLsL,1,1,2,0.5
BLsM,1,1,2,0.5
BLsN,4,3,7,0.57
BLsP,4,3,7,0.57
BLsS,1,3,4,0.25
BLsb,3,0,3,1.0
BLsl,0,1,1,0.0
BLsm,1,1,2,0.5
BLsn,1,1,2,0.5
BLss,2,5,7,0.29
BLtH,0,2,2,0.0
BLtN,0,0,0,
BLtP,0,0,0,
BLtm,1,0,1,1.0
BLts,1,0,1,1.0
BLtt,1,0,1,1.0
BMBB,6,11,17,0.35
BMBD,2,3,5,0.4
BMBK,1,0,1,1.0
BMBL,1,2,3,0.33
BMBM,5,6,11,0.45
BMBN,8,14,22,0.36
BMBP,14,14,28,0.5
BMBS,1,4,5,0.2
BMBb,13,13,26,0.5
BMBj,0,2,2,0.0
BMBl,2,4,6,0.33
BMBm,12,16,28,0.43
BMBn,10,13,23,0.43
BMBs,2,2,4,0.5
BMBt,2,0,2,1.0
BMDB,2,2,4,0.5
BMDD,3,0,3,1.0
BMDH,2,2,4,0.5
BMDI,0,0,0,
BMDL,0,2,2,0.0
BMDM,0,4,4,0.0
BMDN,3,4,7,0.43
BMDP,4,4,8,0.5
BMDS,4,1,5,0.8
BMDb,3,1,4,0.75
BMDl,0,2,2,0.0
BMDm,1,2,3,0.33
BMDn,0,0,0,
BMDs,0,5,5,0.0
BMHH,0,0,0,
BMHl,0,0,0,
BMHs,0,1,1,0.0
BMKI,1,0,1,1.0
BMKN,0,0,0,
BMKm,1,0,1,1.0
BMLB,1,4,5,0.2
BMLK,0,2,2,0.0
BMLL,2,0,2,1.0
BMLM,2,2,4,0.5
BMLN,1,1,2,0.5
BMLP,0,1,1,0.0
BMLS,3,1,4,0.75
BMLb,3,1,4,0.75
BMLh,2,2,4,0.5
BMLj,0,1,1,0.0
BMLl,0,1,1,0.0
BMLm,4,3,7,0.57
BMLn,4,1,5,0.8
BMLs,0,1,1,0.0
BMMB,5,13,18,0.28
BMMD,1,2,3,0.33
BMML,1,2,3,0.33
BMMM,9,6,15,0.6
BMMN,8,5,13,0.62
BMMP,13,9,22,0.59
BMMS,6,3,9,0.67
BMMb,2,10,12,0.17
BMMh,3,5,8,0.38
BMMj,0,1,1,0.0
BMMl,1,1,2,0.5
BMMm,9,16,25,0.36
BMMn,9,6,15,0.6
BMMs,3,5,8,0.38
BMMt,1,1,2,0.5
BMNB,6,8,14,0.43
BMND,5,2,7,0.71
BMNH,4,2,6,0.67
BMNK,0,2,2,0.0
BMNL,5,3,8,0.62
BMNM,10,6,16,0.62
BMNN,9,16,25,0.36
BMNP,15,17,32,0.47
BMNS,6,7,13,0.46
BMNb,7,6,13,0.54
BMNh,2,4,6,0.33
BMNl,1,0,1,1.0
BMNm,4,12,16,0.25
BMNn,18,13,31,0.58
BMNs,7,5,12,0.58
BMPB,17,13,30,0.57
BMPD,1,2,3,0.33
BMPH,7,3,10,0.7
BMPI,2,0,2,1.0
BMPK,4,0,4,1.0
BMPL,5,3,8,0.62
BMPM,12,9,21,0.57
BMPN,9,11,20,0.45
BMPP,13,12,25,0.52
BMPS,14,10,24,0.58
BMPb,7,6,13,0.54
BMPh,1,2,3,0.33
BMPl,3,2,5,0.6
BMPm,18,14,32,0.56
BMPn,10,15,25,0.4
BMPs,6,10,16,0.38
BMSB,3,8,11,0.27
BMSD,1,0,1,1.0
BMSH,2,2,4,0.5
BMSI,0,0,0,
BMSK,0,1,1,0.0
BMSL,0,1,1,0.0
BMSM,3,4,7,0.43
BMSN,2,7,9,0.22
BMSP,3,5,8,0.38
BMSS,1,2,3,0.33
BMSb,5,5,10,0.5
BMSh,3,4,7,0.43
BMSl,1,3,4,0.25
BMSm,5,5,10,0.5
BMSn,5,3,8,0.62
BMSs,3,4,7,0.43
BMbB,9,9,18,0.5
BMbD,2,2,4,0.5
BMbH,4,2,6,0.67
BMbJ,0,1,1,0.0
BMbK,3,2,5,0.6
BMbL,3,2,5,0.6
BMbM,12,7,19,0.63
BMbN,13,22,35,0.37
BMbP,10,8,18,0.56
BMbS,5,6,11,0.45
BMbb,8,7,15,0.53
BMbl,2,2,4,0.5
BMbm,12,14,26,0.46
BMbn,11,8,19,0.58
BMbs,3,4,7,0.43
