candlestick_code4,label_increase,label_decrease,occurrence,percentage
BBBB,87,66,153,0.57
BBBD,6,9,15,0.4
BBBH,0,0,0,
BBBK,0,5,5,0.0
BBBL,17,9,26,0.65
BBBM,47,50,97,0.48
BBBN,55,72,127,0.43
BBBP,61,78,139,0.44
BBBS,16,17,33,0.48
BBBb,71,59,130,0.55
BBBh,6,2,8,0.75
BBBj,11,11,22,0.5
BBBl,17,23,40,0.42
BBBm,56,40,96,0.58
BBBn,75,75,150,0.5
BBBs,24,17,41,0.59
BBBt,5,8,13,0.38
BBDB,4,2,6,0.67
BBDD,7,2,9,0.78
BBDH,5,7,12,0.42
BBDI,0,1,1,0.0
BBDL,7,3,10,0.7
BBDM,0,8,8,0.0
BBDN,2,6,8,0.25
BBDP,10,10,20,0.5
BBDS,2,2,4,0.5
BBDb,4,3,7,0.57
BBDl,1,2,3,0.33
BBDm,12,2,14,0.86
BBDn,3,5,8,0.38
BBDs,3,4,7,0.43
BBDt,2,1,3,0.67
BBHB,1,1,2,0.5
BBHL,0,1,1,0.0
BBHM,2,1,3,0.67
BBHN,0,2,2,0.0
BBHP,2,1,3,0.67
BBHh,1,0,1,1.0
BBIs,0,0,0,
BBKB,3,4,7,0.43
BBKD,0,3,3,0.0
BBKH,1,0,1,1.0
BBKI,2,0,2,1.0
BBKL,0,1,1,0.0
BBKM,6,1,7,0.86
BBKN,2,1,3,0.67
BBKP,5,3,8,0.62
BBKS,4,4,8,0.5
BBKb,5,0,5,1.0
BBKh,1,4,5,0.2
BBKl,1,2,3,0.33
BBKm,4,5,9,0.44
BBKn,6,2,8,0.75
BBKs,4,1,5,0.8
BBLB,17,16,33,0.52
BBLD,1,3,4,0.25
BBLL,3,5,8,0.38
BBLM,11,16,27,0.41
BBLN,7,14,21,0.33
BBLP,22,24,46,0.48
BBLS,4,4,8,0.5
BBLb,19,16,35,0.54
BBLh,5,4,9,0.56
BBLj,8,10,18,0.44
BBLl,8,5,13,0.62
BBLm,14,17,31,0.45
BBLn,20,29,49,0.41
BBLs,5,4,9,0.56
BBLt,2,3,5,0.4
BBMB,25,49,74,0.34
BBMD,3,3,6,0.5
BBMH,0,1,1,0.0
BBMI,0,0,0,
BBMK,1,0,1,1.0
BBML,12,6,18,0.67
BBMM,33,48,81,0.41
BBMN,33,43,76,0.43
BBMP,46,56,102,0.45
BBMS,14,20,34,0.41
BBMb,47,44,91,0.52
BBMh,20,32,52,0.38
BBMj,13,7,20,0.65
BBMl,13,12,25,0.52
BBMm,51,37,88,0.58
BBMn,65,54,119,0.55
BBMs,15,13,28,0.54
BBMt,6,3,9,0.67
BBNB,47,45,92,0.51
BBND,6,4,10,0.6
BBNH,8,9,17,0.47
BBNI,0,1,1,0.0
BBNK,3,2,5,0.6
BBNL,17,16,33,0.52
BBNM,36,63,99,0.36
BBNN,65,76,141,0.46
BBNP,78,92,170,0.46
BBNS,22,19,41,0.54
BBNb,47,43,90,0.52
BBNh,18,22,40,0.45
BBNl,23,28,51,0.45
BBNm,45,61,106,0.42
BBNn,65,88,153,0.42
BBNs,42,19,61,0.69
BBNt,8,7,15,0.53
BBPB,68,61,129,0.53
BBPD,5,7,12,0.42
BBPH,12,17,29,0.41
BBPI,4,3,7,0.57
BBPK,4,5,9,0.44
BBPL,31,24,55,0.56
BBPM,66,69,135,0.49
BBPN,69,69,138,0.5
BBPP,113,108,221,0.51
BBPS,35,49,84,0.42
BBPb,58,57,115,0.5
BBPh,6,6,12,0.5
BBPl,37,34,71,0.52
BBPm,63,66,129,0.49
BBPn,67,73,140,0.48
BBPs,33,35,68,0.49
BBPt,8,4,12,0.67
BBSB,10,25,35,0.29
BBSD,2,5,7,0.29
BBSH,4,6,10,0.4
BBSL,8,5,13,0.62
BBSM,18,13,31,0.58
BBSN,26,28,54,0.48
BBSP,21,25,46,0.46
BBSS,18,15,33,0.55
BBSb,20,18,38,0.53
BBSh,10,14,24,0.42
BBSl,11,6,17,0.65
BBSm,14,16,30,0.47
BBSn,15,25,40,0.38
BBSs,19,15,34,0.56
BBSt,0,2,2,0.0
BBbB,51,43,94,0.54
BBbD,6,4,10,0.6
BBbH,21,11,32,0.66
BBbI,4,3,7,0.57
BBbJ,20,14,34,0.59
BBbK,6,4,10,0.6
BBbL,14,22,36,0.39
BBbM,49,51,100,0.49
BBbN,58,73,131,0.44
BBbP,78,82,160,0.49
BBbS,25,31,56,0.45
BBbb,45,67,112,0.4
BBbl,25,23,48,0.52
BBbm,59,42,101,0.58
BBbn,52,63,115,0.45
BBbs,24,21,45,0.53
BBhB,2,6,8,0.25
BBhD,1,0,1,1.0
BBhH,1,0,1,1.0
BBhL,5,1,6,0.83
BBhM,2,3,5,0.4
BBhN,7,2,9,0.78
BBhP,8,10,18,0.44
BBhS,2,3,5,0.4
BBhb,8,5,13,0.62
BBhh,3,4,7,0.43
BBhl,1,0,1,1.0
BBhm,3,3,6,0.5
BBhn,6,5,11,0.55
BBhs,2,5,7,0.29
BBht,1,0,1,1.0
BBjB,16,15,31,0.52
BBjD,0,1,1,0.0
BBjH,2,2,4,0.5
BBjI,1,0,1,1.0
BBjK,0,0,0,
BBjL,3,8,11,0.27
BBjM,9,6,15,0.6
BBjN,10,14,24,0.42
BBjP,20,23,43,0.47
BBjS,6,11,17,0.35
BBjb,14,17,31,0.45
BBjh,3,6,9,0.33
BBjl,7,7,14,0.5
BBjm,11,10,21,0.52
BBjn,20,11,31,0.65
BBjs,6,10,16,0.38
BBjt,2,1,3,0.67
BBlB,11,18,29,0.38
BBlD,1,3,4,0.25
BBlH,13,11,24,0.54
BBlI,2,3,5,0.4
BBlJ,3,4,7,0.43
BBlL,7,3,10,0.7
BBlM,13,14,27,0.48
BBlN,15,25,40,0.38
BBlP,12,17,29,0.41
BBlS,5,11,16,0.31
BBlb,20,23,43,0.47
BBll,7,7,14,0.5
BBlm,21,18,39,0.54
BBln,23,19,42,0.55
BBls,5,14,19,0.26
BBmB,36,49,85,0.42
BBmD,11,8,19,0.58
BBmH,33,30,63,0.52
BBmI,5,3,8,0.62
BBmJ,9,12,21,0.43
BBmL,14,12,26,0.54
BBmM,36,59,95,0.38
BBmN,65,59,124,0.52
BBmP,69,48,117,0.59
BBmS,28,29,57,0.49
BBmb,48,32,80,0.6
BBml,12,9,21,0.57
BBmm,47,41,88,0.53
BBmn,60,37,97,0.62
BBms,20,25,45,0.44
BBnB,47,61,108,0.44
BBnD,4,8,12,0.33
BBnH,22,33,55,0.4
BBnI,8,4,12,0.67
BBnK,5,8,13,0.38
BBnL,22,24,46,0.48
BBnM,48,55,103,0.47
BBnN,97,103,200,0.48
BBnP,88,77,165,0.53
BBnS,38,35,73,0.52
BBnb,46,55,101,0.46
BBnh,3,9,12,0.25
BBnl,18,24,42,0.43
BBnm,81,49,130,0.62
BBnn,70,93,163,0.43
BBns,42,30,72,0.58
BBnt,0,1,1,0.0
BBsB,16,21,37,0.43
BBsD,7,0,7,1.0
BBsH,26,19,45,0.58
BBsI,3,2,5,0.6
BBsL,9,4,13,0.69
BBsM,14,22,36,0.39
BBsN,16,18,34,0.47
BBsP,31,33,64,0.48
BBsS,17,17,34,0.5
BBsb,14,11,25,0.56
BBsh,1,0,1,1.0
BBsl,9,10,19,0.47
BBsm,24,17,41,0.59
BBsn,19,10,29,0.66
BBss,14,17,31,0.45
BBtB,7,6,13,0.54
BBtD,2,0,2,1.0
BBtH,2,1,3,0.67
BBtI,0,0,0,
BBtL,2,3,5,0.4
BBtM,3,8,11,0.27
BBtN,9,4,13,0.69
BBtP,15,16,31,0.48
BBtS,4,5,9,0.44
BBtb,2,15,17,0.12
BBtl,4,2,6,0.67
BBtm,7,4,11,0.64
BBtn,10,7,17,0.59
BBts,4,3,7,0.57
BBtt,1,1,2,0.5
BDBB,9,9,18,0.5
BDBD,0,1,1,0.0
BDBH,1,0,1,1.0
BDBK,0,1,1,0.0
BDBL,1,3,4,0.25
BDBM,4,9,13,0.31
BDBN,2,4,6,0.33
BDBP,5,13,18,0.28
BDBS,1,2,3,0.33
BDBb,5,5,10,0.5
BDBh,0,2,2,0.0
BDBj,1,1,2,0.5
BDBl,2,0,2,1.0
BDBm,4,3,7,0.57
BDBn,5,6,11,0.45
BDBs,4,1,5,0.8
BDBt,1,0,1,1.0
BDDB,3,4,7,0.43
BDDD,1,1,2,0.5
BDDH,0,8,8,0.0
BDDL,0,1,1,0.0
BDDM,3,5,8,0.38
BDDN,4,2,6,0.67
BDDP,4,2,6,0.67
BDDS,2,2,4,0.5
BDDb,4,0,4,1.0
BDDh,0,1,1,0.0
BDDl,0,1,1,0.0
BDDm,6,3,9,0.67
BDDn,0,1,1,0.0
BDDs,2,0,2,1.0
BDHB,7,2,9,0.78
BDHD,3,3,6,0.5
BDHH,1,1,2,0.5
BDHI,1,0,1,1.0
BDHK,1,0,1,1.0
BDHL,2,2,4,0.5
BDHM,6,3,9,0.67
BDHN,5,6,11,0.45
BDHP,7,5,12,0.58
BDHS,7,2,9,0.78
BDHb,3,5,8,0.38
BDHh,3,2,5,0.6
BDHl,1,0,1,1.0
BDHm,10,7,17,0.59
BDHn,6,7,13,0.46
BDHs,3,3,6,0.5
BDIB,0,0,0,
BDID,0,1,1,0.0
BDIL,1,0,1,1.0
BDIM,1,1,2,0.5
BDIN,1,1,2,0.5
BDIP,0,2,2,0.0
BDIb,0,1,1,0.0
BDIm,0,1,1,0.0
BDIn,0,1,1,0.0
BDIs,0,1,1,0.0
BDKb,0,1,1,0.0
BDLB,1,4,5,0.2
BDLD,1,0,1,1.0
BDLH,1,0,1,1.0
BDLL,0,0,0,
BDLM,2,2,4,0.5
BDLN,3,3,6,0.5
BDLP,3,5,8,0.38
BDLS,4,4,8,0.5
BDLb,2,2,4,0.5
BDLh,2,1,3,0.67
BDLj,2,0,2,1.0
BDLl,1,1,2,0.5
BDLm,1,1,2,0.5
BDLn,4,5,9,0.44
BDLs,0,3,3,0.0
BDMB,7,9,16,0.44
BDMD,2,3,5,0.4
BDML,0,2,2,0.0
BDMM,6,7,13,0.46
BDMN,6,3,9,0.67
BDMP,6,8,14,0.43
BDMS,1,5,6,0.17
BDMb,6,4,10,0.6
BDMh,3,8,11,0.27
BDMj,1,1,2,0.5
BDMl,1,0,1,1.0
BDMm,16,5,21,0.76
BDMn,6,5,11,0.55
BDMs,3,2,5,0.6
BDMt,1,0,1,1.0
BDNB,4,4,8,0.5
BDND,1,3,4,0.25
BDNH,2,1,3,0.67
BDNK,1,0,1,1.0
BDNL,0,4,4,0.0
BDNM,7,10,17,0.41
BDNN,5,4,9,0.56
BDNP,5,6,11,0.45
BDNS,2,3,5,0.4
BDNb,4,9,13,0.31
BDNh,0,2,2,0.0
BDNl,1,2,3,0.33
BDNm,8,6,14,0.57
BDNn,4,6,10,0.4
BDNs,2,5,7,0.29
BDNt,1,1,2,0.5
BDPB,7,8,15,0.47
BDPD,1,0,1,1.0
BDPH,2,3,5,0.4
BDPI,1,0,1,1.0
BDPK,0,1,1,0.0
BDPL,2,1,3,0.67
BDPM,7,12,19,0.37
BDPN,4,7,11,0.36
BDPP,13,13,26,0.5
BDPS,7,9,16,0.44
BDPb,5,4,9,0.56
BDPh,4,3,7,0.57
BDPl,3,5,8,0.38
BDPm,7,7,14,0.5
BDPn,6,5,11,0.55
BDPs,5,3,8,0.62
BDPt,0,1,1,0.0
BDSB,11,6,17,0.65
BDSD,2,0,2,1.0
BDSH,2,2,4,0.5
BDSL,2,1,3,0.67
BDSM,0,6,6,0.0
BDSN,3,2,5,0.6
BDSP,7,7,14,0.5
BDSS,4,5,9,0.44
BDSb,7,5,12,0.58
BDSh,4,1,5,0.8
BDSl,2,2,4,0.5
BDSm,6,7,13,0.46
BDSn,7,3,10,0.7
BDSs,3,4,7,0.43
BDSt,0,0,0,
BDbB,3,6,9,0.33
BDbD,0,0,0,
BDbI,1,0,1,1.0
BDbJ,2,1,3,0.67
BDbK,1,2,3,0.33
BDbL,1,2,3,0.33
BDbM,10,2,12,0.83
BDbN,5,1,6,0.83
BDbP,6,8,14,0.43
BDbS,4,4,8,0.5
BDbb,6,1,7,0.86
BDbl,0,2,2,0.0
BDbm,10,7,17,0.59
BDbn,2,6,8,0.25
BDbs,6,2,8,0.75
BDhP,0,0,0,
BDhS,1,0,1,1.0
BDhb,0,1,1,0.0
BDhm,0,1,1,0.0
BDlB,2,0,2,1.0
BDlD,0,1,1,0.0
BDlH,1,1,2,0.5
BDlI,0,0,0,
BDlJ,1,0,1,1.0
BDlM,1,0,1,1.0
BDlN,4,3,7,0.57
BDlP,1,3,4,0.25
BDlS,1,3,4,0.25
BDlb,2,2,4,0.5
BDlm,2,5,7,0.29
BDln,3,0,3,1.0
BDls,1,4,5,0.2
BDmB,9,5,14,0.64
BDmD,3,2,5,0.6
BDmH,5,6,11,0.45
BDmJ,0,1,1,0.0
BDmL,2,4,6,0.33
BDmM,5,6,11,0.45
BDmN,10,4,14,0.71
BDmP,11,13,24,0.46
BDmS,8,12,20,0.4
BDmb,4,3,7,0.57
BDmh,1,0,1,1.0
BDml,3,1,4,0.75
BDmm,10,9,19,0.53
BDmn,4,5,9,0.44
BDms,4,9,13,0.31
BDmt,0,0,0,
BDnB,4,3,7,0.57
BDnD,4,1,5,0.8
BDnH,1,2,3,0.33
BDnK,2,0,2,1.0
BDnL,1,2,3,0.33
BDnM,6,6,12,0.5
BDnN,8,4,12,0.67
BDnP,7,9,16,0.44
BDnS,3,3,6,0.5
BDnb,6,5,11,0.55
BDnl,1,2,3,0.33
BDnm,7,5,12,0.58
BDnn,5,9,14,0.36
BDns,1,4,5,0.2
BDsB,3,4,7,0.43
BDsD,0,2,2,0.0
BDsH,2,5,7,0.29
BDsI,3,0,3,1.0
BDsK,0,1,1,0.0
BDsL,1,1,2,0.5
BDsM,4,5,9,0.44
BDsN,1,5,6,0.17
BDsP,3,8,11,0.27
BDsS,7,6,13,0.54
BDsb,5,3,8,0.62
BDsh,0,1,1,0.0
BDsl,1,2,3,0.33
BDsm,4,6,10,0.4
BDsn,4,1,5,0.8
BDss,5,3,8,0.62
BDtB,1,1,2,0.5
BDtD,0,2,2,0.0
BDtH,2,0,2,1.0
BDtM,2,0,2,1.0
BDtN,0,1,1,0.0
BDtP,1,0,1,1.0
BDtS,0,2,2,0.0
BDtb,1,1,2,0.5
BDtm,1,0,1,1.0
BDts,2,0,2,1.0
BHBL,0,2,2,0.0
BHBM,0,1,1,0.0
BHBN,0,2,2,0.0
BHBl,1,0,1,1.0
BHBm,1,0,1,1.0
BHBs,2,0,2,1.0
BHDS,0,1,1,0.0
BHHN,0,1,1,0.0
BHHS,0,0,0,
BHHn,1,0,1,1.0
BHHs,1,0,1,1.0
BHIH,0,1,1,0.0
BHIM,0,1,1,0.0
BHIS,0,0,0,
BHKs,0,0,0,
BHLD,1,0,1,1.0
BHLM,1,0,1,1.0
BHLP,0,0,0,
BHLS,1,1,2,0.5
BHLb,1,0,1,1.0
BHLj,0,1,1,0.0
BHMB,3,1,4,0.75
BHML,0,1,1,0.0
BHMN,3,0,3,1.0
BHMP,0,2,2,0.0
BHMb,1,2,3,0.33
BHMh,1,1,2,0.5
BHMn,0,0,0,
BHMs,0,1,1,0.0
BHMt,1,0,1,1.0
BHNB,1,0,1,1.0
BHNH,0,1,1,0.0
BHNM,1,0,1,1.0
BHNP,0,2,2,0.0
BHNS,1,1,2,0.5
BHNb,0,1,1,0.0
BHNl,1,0,1,1.0
BHNn,2,0,2,1.0
BHPD,0,0,0,
BHPH,0,1,1,0.0
BHPK,0,1,1,0.0
BHPM,0,1,1,0.0
BHPP,1,0,1,1.0
BHPS,1,1,2,0.5
BHPb,0,1,1,0.0
BHPm,0,1,1,0.0
BHPs,0,1,1,0.0
BHSN,1,0,1,1.0
BHSP,1,0,1,1.0
BHSS,0,1,1,0.0
BHSb,1,0,1,1.0
BHSh,0,1,1,0.0
BHSn,1,0,1,1.0
BHSs,1,1,2,0.5
BHbB,0,2,2,0.0
BHbH,0,0,0,
BHbK,1,0,1,1.0
BHbL,1,2,3,0.33
BHbP,1,0,1,1.0
BHbb,0,0,0,
BHbm,0,1,1,0.0
BHhB,0,1,1,0.0
BHlM,0,0,0,
BHlP,0,1,1,0.0
BHlm,0,1,1,0.0
BHmB,1,0,1,1.0
BHmH,2,0,2,1.0
BHmJ,1,0,1,1.0
BHmL,0,1,1,0.0
BHmM,1,0,1,1.0
BHmb,1,0,1,1.0
BHmm,0,0,0,
BHmn,0,1,1,0.0
BHms,1,0,1,1.0
BHnM,0,1,1,0.0
BHnN,0,0,0,
BHnP,0,1,1,0.0
BHnm,1,0,1,1.0
BHsB,0,1,1,0.0
BHsH,1,1,2,0.5
BHsP,1,0,1,1.0
BHsS,0,0,0,
BHsh,0,1,1,0.0
BHsn,1,0,1,1.0
BHss,1,0,1,1.0
BHtH,1,0,1,1.0
BIBB,0,0,0,
BIHP,1,0,1,1.0
BILN,1,0,1,1.0
BIMP,1,0,1,1.0
BIMS,0,1,1,0.0
BINK,0,1,1,0.0
BImM,1,0,1,1.0
BImb,0,1,1,0.0
BInm,0,1,1,0.0
BIns,0,0,0,
BIsP,1,0,1,1.0
BIsS,0,0,0,
BKBB,2,0,2,1.0
BKBK,1,0,1,1.0
BKBL,1,2,3,0.33
BKBM,4,5,9,0.44
BKBN,2,9,11,0.18
BKBP,4,6,10,0.4
BKBS,2,1,3,0.67
BKBb,3,1,4,0.75
BKBl,2,2,4,0.5
BKBm,6,4,10,0.6
BKBn,5,5,10,0.5
BKBs,2,0,2,1.0
BKDB,0,0,0,
BKDD,1,2,3,0.33
BKDH,1,1,2,0.5
BKDM,1,0,1,1.0
BKDP,1,1,2,0.5
BKDb,1,2,3,0.33
BKDm,1,1,2,0.5
BKDn,1,0,1,1.0
BKDs,0,0,0,
BKDt,0,0,0,
BKHB,1,2,3,0.33
BKHL,0,1,1,0.0
BKHM,1,2,3,0.33
BKHN,0,1,1,0.0
BKHb,1,0,1,1.0
BKHm,0,0,0,
BKIM,0,1,1,0.0
BKIN,1,0,1,1.0
BKIP,2,0,2,1.0
BKIS,1,1,2,0.5
BKIm,0,1,1,0.0
BKIn,1,2,3,0.33
BKLB,0,2,2,0.0
BKLD,2,0,2,1.0
BKLM,1,3,4,0.25
BKLN,1,1,2,0.5
BKLP,5,1,6,0.83
BKLS,1,1,2,0.5
BKLb,3,0,3,1.0
BKLh,0,1,1,0.0
BKLl,0,0,0,
BKLm,0,1,1,0.0
BKLn,0,3,3,0.0
BKLs,0,1,1,0.0
BKMB,5,5,10,0.5
BKMD,0,2,2,0.0
BKML,4,2,6,0.67
BKMM,6,3,9,0.67
BKMN,2,7,9,0.22
BKMP,8,5,13,0.62
BKMS,5,2,7,0.71
BKMb,4,3,7,0.57
BKMh,4,6,10,0.4
BKMj,0,1,1,0.0
BKMl,0,3,3,0.0
BKMm,7,5,12,0.58
BKMn,3,3,6,0.5
BKMs,4,2,6,0.67
BKNB,2,6,8,0.25
BKND,0,2,2,0.0
BKNH,0,2,2,0.0
BKNK,0,1,1,0.0
BKNL,1,1,2,0.5
BKNM,0,7,7,0.0
BKNN,2,3,5,0.4
BKNP,7,5,12,0.58
BKNS,2,2,4,0.5
BKNb,4,6,10,0.4
BKNh,2,1,3,0.67
BKNl,1,1,2,0.5
BKNm,4,4,8,0.5
BKNn,6,2,8,0.75
BKNs,2,5,7,0.29
BKNt,0,1,1,0.0
BKPB,6,3,9,0.67
BKPD,1,6,7,0.14
BKPH,1,2,3,0.33
BKPI,1,0,1,1.0
BKPL,1,5,6,0.17
BKPM,6,8,14,0.43
BKPN,6,6,12,0.5
BKPP,6,6,12,0.5
BKPS,4,5,9,0.44
BKPb,8,6,14,0.57
BKPh,0,1,1,0.0
BKPl,5,2,7,0.71
BKPm,6,9,15,0.4
BKPn,3,2,5,0.6
BKPs,3,3,6,0.5
BKPt,0,1,1,0.0
BKSB,1,0,1,1.0
BKSH,3,0,3,1.0
BKSL,2,2,4,0.5
BKSM,2,5,7,0.29
BKSN,1,2,3,0.33
BKSP,7,5,12,0.58
BKSS,2,2,4,0.5
BKSb,4,1,5,0.8
BKSh,2,1,3,0.67
BKSl,2,2,4,0.5
BKSm,2,1,3,0.67
BKSn,3,2,5,0.6
BKSs,1,3,4,0.25
BKSt,0,1,1,0.0
BKbB,4,3,7,0.57
BKbD,1,0,1,1.0
BKbH,3,1,4,0.75
BKbI,1,0,1,1.0
BKbL,1,2,3,0.33
BKbM,4,3,7,0.57
BKbN,5,9,14,0.36
BKbP,3,1,4,0.75
BKbS,0,4,4,0.0
BKbb,2,6,8,0.25
BKbl,1,1,2,0.5
BKbm,7,4,11,0.64
BKbn,4,3,7,0.57
BKbs,3,1,4,0.75
BKhB,4,0,4,1.0
BKhD,1,0,1,1.0
BKhH,1,2,3,0.33
BKhI,1,0,1,1.0
BKhL,1,0,1,1.0
BKhM,2,5,7,0.29
BKhN,2,5,7,0.29
BKhP,4,5,9,0.44
BKhS,0,4,4,0.0
BKhb,2,5,7,0.29
BKhh,2,0,2,1.0
BKhl,3,0,3,1.0
BKhm,3,4,7,0.43
BKhn,3,3,6,0.5
BKhs,2,1,3,0.67
BKht,1,1,2,0.5
BKlB,2,2,4,0.5
BKlH,3,2,5,0.6
BKlI,1,0,1,1.0
BKlJ,0,1,1,0.0
BKlL,0,1,1,0.0
BKlM,3,4,7,0.43
BKlN,2,2,4,0.5
BKlP,1,1,2,0.5
BKlS,0,1,1,0.0
BKlb,0,1,1,0.0
BKll,1,1,2,0.5
BKlm,1,0,1,1.0
BKln,2,5,7,0.29
BKls,2,3,5,0.4
BKmB,3,4,7,0.43
BKmD,2,5,7,0.29
BKmH,4,1,5,0.8
BKmI,1,1,2,0.5
BKmJ,2,0,2,1.0
BKmL,1,2,3,0.33
BKmM,6,5,11,0.55
BKmN,1,8,9,0.11
BKmP,9,4,13,0.69
BKmS,4,2,6,0.67
BKmb,4,7,11,0.36
BKml,3,3,6,0.5
BKmm,4,5,9,0.44
BKmn,9,3,12,0.75
BKms,3,4,7,0.43
BKnB,7,4,11,0.64
BKnD,2,2,4,0.5
BKnH,1,2,3,0.33
BKnI,0,1,1,0.0
BKnK,0,2,2,0.0
BKnL,1,2,3,0.33
BKnM,3,9,12,0.25
BKnN,2,8,10,0.2
BKnP,4,10,14,0.29
BKnS,2,4,6,0.33
BKnb,2,3,5,0.4
BKnl,1,0,1,1.0
BKnm,4,5,9,0.44
BKnn,5,2,7,0.71
BKns,3,3,6,0.5
BKsB,0,0,0,
BKsD,3,1,4,0.75
BKsH,1,3,4,0.25
BKsI,1,1,2,0.5
BKsK,1,0,1,1.0
BKsL,3,2,5,0.6
BKsM,1,3,4,0.25
BKsN,0,4,4,0.0
BKsP,2,4,6,0.33
BKsS,2,7,9,0.22
BKsb,2,3,5,0.4
BKsh,0,1,1,0.0
BKsl,2,2,4,0.5
BKsm,3,5,8,0.38
BKsn,5,0,5,1.0
BKss,5,1,6,0.83
BKtB,0,1,1,0.0
BKtD,1,0,1,1.0
BKtH,0,1,1,0.0
BKtN,0,2,2,0.0
BKtb,1,0,1,1.0
BKtl,1,0,1,1.0
BLBB,16,17,33,0.48
BLBD,1,1,2,0.5
BLBL,5,5,10,0.5
BLBM,13,10,23,0.57
BLBN,15,21,36,0.42
BLBP,22,23,45,0.49
BLBS,4,1,5,0.8
BLBb,17,12,29,0.59
BLBh,1,6,7,0.14
BLBj,5,6,11,0.45
BLBl,7,6,13,0.54
BLBm,17,14,31,0.55
BLBn,23,28,51,0.45
BLBs,6,2,8,0.75
BLBt,4,1,5,0.8
BLDB,0,1,1,0.0
BLDD,2,1,3,0.67
BLDH,5,2,7,0.71
BLDI,1,0,1,1.0
BLDL,1,1,2,0.5
BLDM,4,1,5,0.8
BLDN,2,1,3,0.67
BLDP,2,0,2,1.0
BLDb,1,3,4,0.25
BLDm,1,4,5,0.2
BLDn,2,5,7,0.29
BLDs,1,1,2,0.5
BLHM,1,1,2,0.5
BLHN,0,1,1,0.0
BLHP,2,1,3,0.67
BLHl,1,0,1,1.0
BLHm,1,0,1,1.0
BLHs,2,0,2,1.0
BLKB,0,1,1,0.0
BLKL,0,1,1,0.0
BLKM,1,0,1,1.0
BLKN,0,1,1,0.0
BLKP,1,0,1,1.0
BLKS,0,1,1,0.0
BLKb,0,2,2,0.0
BLKh,0,0,0,
BLKl,0,1,1,0.0
BLKm,1,1,2,0.5
BLKn,0,2,2,0.0
BLKs,1,1,2,0.5
BLLB,3,9,12,0.25
BLLD,0,1,1,0.0
BLLK,0,1,1,0.0
BLLL,1,0,1,1.0
BLLM,7,6,13,0.54
BLLN,2,4,6,0.33
BLLP,6,6,12,0.5
BLLS,3,5,8,0.38
BLLb,5,9,14,0.36
BLLh,2,3,5,0.4
BLLj,3,4,7,0.43
BLLl,5,2,7,0.71
BLLm,5,13,18,0.28
BLLn,16,4,20,0.8
BLLs,6,1,7,0.86
BLLt,2,0,2,1.0
BLMB,20,15,35,0.57
BLMD,1,1,2,0.5
BLML,1,5,6,0.17
BLMM,13,8,21,0.62
BLMN,19,13,32,0.59
BLMP,18,20,38,0.47
BLMS,5,6,11,0.45
BLMb,23,13,36,0.64
BLMh,12,13,25,0.48
BLMj,2,1,3,0.67
BLMl,5,4,9,0.56
BLMm,17,16,33,0.52
BLMn,25,13,38,0.66
BLMs,13,6,19,0.68
BLMt,2,0,2,1.0
BLNB,15,14,29,0.52
BLND,4,3,7,0.57
BLNH,5,4,9,0.56
BLNK,0,1,1,0.0
BLNL,6,6,12,0.5
BLNM,15,5,20,0.75
BLNN,12,9,21,0.57
BLNP,23,17,40,0.57
BLNS,10,10,20,0.5
BLNb,22,14,36,0.61
BLNh,7,6,13,0.54
BLNl,7,4,11,0.64
BLNm,14,14,28,0.5
BLNn,21,19,40,0.52
BLNs,6,7,13,0.46
BLNt,2,2,4,0.5
BLPB,15,23,38,0.39
BLPD,2,0,2,1.0
BLPH,4,3,7,0.57
BLPI,2,3,5,0.4
BLPK,2,2,4,0.5
BLPL,7,17,24,0.29
BLPM,17,26,43,0.4
BLPN,31,31,62,0.5
BLPP,47,37,84,0.56
BLPS,14,15,29,0.48
BLPb,26,26,52,0.5
BLPh,5,1,6,0.83
BLPl,12,9,21,0.57
BLPm,24,15,39,0.62
BLPn,23,31,54,0.43
BLPs,11,15,26,0.42
BLPt,2,3,5,0.4
BLSB,9,5,14,0.64
BLSD,0,4,4,0.0
BLSH,2,2,4,0.5
BLSK,1,0,1,1.0
BLSL,5,5,10,0.5
BLSM,10,8,18,0.56
BLSN,2,7,9,0.22
BLSP,14,15,29,0.48
BLSS,7,10,17,0.41
BLSb,12,7,19,0.63
BLSh,4,6,10,0.4
BLSl,4,4,8,0.5
BLSm,9,5,14,0.64
BLSn,13,8,21,0.62
BLSs,11,7,18,0.61
BLSt,0,2,2,0.0
