candlestick_code4,label_increase,label_decrease,occurrence,percentage
BBBB,43,32,75,0.57
BBBD,3,2,5,0.6
BBBK,0,1,1,0.0
BBBL,12,7,19,0.63
BBBM,33,21,54,0.61
BBBN,34,39,73,0.47
BBBP,37,37,74,0.5
BBBS,5,10,15,0.33
BBBb,38,37,75,0.51
BBBh,2,1,3,0.67
BBBj,6,8,14,0.43
BBBl,8,13,21,0.38
BBBm,25,23,48,0.52
BBBn,35,40,75,0.47
BBBs,10,8,18,0.56
BBBt,3,6,9,0.33
BBDB,1,0,1,1.0
BBDH,0,2,2,0.0
BBDL,2,2,4,0.5
BBDM,0,2,2,0.0
BBDN,0,4,4,0.0
BBDP,4,2,6,0.67
BBDS,0,1,1,0.0
BBDb,1,1,2,0.5
BBDl,0,1,1,0.0
BBDm,4,1,5,0.8
BBDn,1,1,2,0.5
BBDs,1,0,1,1.0
BBDt,2,0,2,1.0
BBHL,0,1,1,0.0
BBHM,1,0,1,1.0
BBHN,0,1,1,0.0
BBHP,1,0,1,1.0
BBHh,1,0,1,1.0
BBKB,3,0,3,1.0
BBKI,2,0,2,1.0
BBKL,0,1,1,0.0
BBKM,3,1,4,0.75
BBKN,1,0,1,1.0
BBKP,0,1,1,0.0
BBKS,1,1,2,0.5
BBKb,3,0,3,1.0
BBKh,0,1,1,0.0
BBKl,0,2,2,0.0
BBKm,2,2,4,0.5
BBKn,4,1,5,0.8
BBKs,1,1,2,0.5
BBLB,10,8,18,0.56
BBLL,2,5,7,0.29
BBLM,4,9,13,0.31
BBLN,4,10,14,0.29
BBLP,15,15,30,0.5
BBLS,3,4,7,0.43
BBLb,8,13,21,0.38
BBLh,3,2,5,0.6
BBLj,4,6,10,0.4
BBLl,5,2,7,0.71
BBLm,10,6,16,0.62
BBLn,12,14,26,0.46
BBLs,1,2,3,0.33
BBLt,2,0,2,1.0
BBMB,15,27,42,0.36
BBMD,1,1,2,0.5
BBMI,0,0,0,
BBML,7,5,12,0.58
BBMM,19,26,45,0.42
BBMN,23,24,47,0.49
BBMP,25,31,56,0.45
BBMS,7,7,14,0.5
BBMb,21,22,43,0.49
BBMh,16,17,33,0.48
BBMj,9,1,10,0.9
BBMl,9,4,13,0.69
BBMm,21,10,31,0.68
BBMn,42,24,66,0.64
BBMs,8,5,13,0.62
BBMt,4,1,5,0.8
BBNB,21,24,45,0.47
BBND,2,0,2,1.0
BBNH,4,4,8,0.5
BBNK,0,2,2,0.0
BBNL,12,10,22,0.55
BBNM,17,39,56,0.3
BBNN,38,41,79,0.48
BBNP,57,58,115,0.5
BBNS,14,8,22,0.64
BBNb,29,25,54,0.54
BBNh,10,13,23,0.43
BBNl,20,20,40,0.5
BBNm,16,25,41,0.39
BBNn,37,53,90,0.41
BBNs,24,10,34,0.71
BBNt,4,5,9,0.44
BBPB,39,32,71,0.55
BBPD,0,2,2,0.0
BBPH,5,9,14,0.36
BBPI,1,1,2,0.5
BBPK,3,1,4,0.75
BBPL,17,15,32,0.53
BBPM,42,41,83,0.51
BBPN,32,37,69,0.46
BBPP,68,66,134,0.51
BBPS,14,31,45,0.31
BBPb,39,38,77,0.51
BBPh,1,1,2,0.5
BBPl,26,18,44,0.59
BBPm,33,27,60,0.55
BBPn,32,41,73,0.44
BBPs,25,20,45,0.56
BBPt,4,3,7,0.57
BBSB,6,9,15,0.4
BBSD,0,4,4,0.0
BBSH,3,5,8,0.38
BBSL,3,4,7,0.43
BBSM,8,6,14,0.57
BBSN,9,10,19,0.47
BBSP,13,15,28,0.46
BBSS,13,8,21,0.62
BBSb,11,11,22,0.5
BBSh,3,13,16,0.19
BBSl,8,3,11,0.73
BBSm,6,5,11,0.55
BBSn,8,17,25,0.32
BBSs,9,10,19,0.47
BBSt,0,1,1,0.0
BBbB,22,27,49,0.45
BBbD,1,1,2,0.5
BBbH,11,8,19,0.58
BBbI,3,2,5,0.6
BBbJ,12,11,23,0.52
BBbK,3,2,5,0.6
BBbL,11,15,26,0.42
BBbM,29,32,61,0.48
BBbN,34,46,80,0.42
BBbP,44,36,80,0.55
BBbS,12,18,30,0.4
BBbb,31,45,76,0.41
BBbl,19,11,30,0.63
BBbm,28,23,51,0.55
BBbn,32,40,72,0.44
BBbs,18,15,33,0.55
BBhB,1,3,4,0.25
BBhH,1,0,1,1.0
BBhL,4,0,4,1.0
BBhM,1,1,2,0.5
BBhN,5,2,7,0.71
BBhP,5,5,10,0.5
BBhS,1,3,4,0.25
BBhb,6,3,9,0.67
BBhh,1,3,4,0.25
BBhl,0,0,0,
BBhm,1,2,3,0.33
BBhn,4,3,7,0.57
BBhs,1,5,6,0.17
BBjB,11,9,20,0.55
BBjH,2,1,3,0.67
BBjI,0,0,0,
BBjL,3,4,7,0.43
BBjM,6,6,12,0.5
BBjN,5,11,16,0.31
BBjP,16,13,29,0.55
BBjS,4,6,10,0.4
BBjb,9,12,21,0.43
BBjh,3,5,8,0.38
BBjl,7,6,13,0.54
BBjm,9,7,16,0.56
BBjn,14,8,22,0.64
BBjs,4,5,9,0.44
BBjt,1,1,2,0.5
BBlB,4,12,16,0.25
BBlD,1,2,3,0.33
BBlH,5,10,15,0.33
BBlI,2,1,3,0.67
BBlJ,1,2,3,0.33
BBlL,4,1,5,0.8
BBlM,10,7,17,0.59
BBlN,11,17,28,0.39
BBlP,12,8,20,0.6
BBlS,3,6,9,0.33
BBlb,16,17,33,0.48
BBll,3,6,9,0.33
BBlm,11,11,22,0.5
BBln,13,10,23,0.57
BBls,3,8,11,0.27
BBmB,18,24,42,0.43
BBmD,1,2,3,0.33
BBmH,18,11,29,0.62
BBmI,1,2,3,0.33
BBmJ,6,7,13,0.46
BBmL,8,7,15,0.53
BBmM,18,28,46,0.39
BBmN,27,28,55,0.49
BBmP,40,26,66,0.61
BBmS,15,13,28,0.54
BBmb,26,20,46,0.57
BBml,4,5,9,0.44
BBmm,15,17,32,0.47
BBmn,34,21,55,0.62
BBms,9,9,18,0.5
BBnB,23,32,55,0.42
BBnD,1,4,5,0.2
BBnH,11,17,28,0.39
BBnI,6,1,7,0.86
BBnK,2,3,5,0.4
BBnL,15,15,30,0.5
BBnM,26,29,55,0.47
BBnN,53,59,112,0.47
BBnP,54,48,102,0.53
BBnS,20,21,41,0.49
BBnb,29,34,63,0.46
BBnh,1,5,6,0.17
BBnl,8,13,21,0.38
BBnm,39,22,61,0.64
BBnn,38,56,94,0.4
BBns,16,16,32,0.5
BBsB,7,8,15,0.47
BBsD,5,0,5,1.0
BBsH,14,10,24,0.58
BBsI,0,2,2,0.0
BBsL,6,2,8,0.75
BBsM,11,11,22,0.5
BBsN,10,11,21,0.48
BBsP,20,22,42,0.48
BBsS,8,11,19,0.42
BBsb,10,9,19,0.53
BBsl,6,6,12,0.5
BBsm,13,8,21,0.62
BBsn,7,5,12,0.58
BBss,7,11,18,0.39
BBtB,4,2,6,0.67
BBtD,2,0,2,1.0
BBtH,2,1,3,0.67
BBtL,2,2,4,0.5
BBtM,2,7,9,0.22
BBtN,4,2,6,0.67
BBtP,12,12,24,0.5
BBtS,1,4,5,0.2
BBtb,2,9,11,0.18
BBtl,4,2,6,0.67
BBtm,4,1,5,0.8
BBtn,6,6,12,0.5
BBts,2,1,3,0.67
BBtt,0,1,1,0.0
BDBB,2,1,3,0.67
BDBL,1,0,1,1.0
BDBM,2,1,3,0.67
BDBN,0,3,3,0.0
BDBP,0,3,3,0.0
BDBb,1,2,3,0.33
BDBj,0,1,1,0.0
BDBm,1,0,1,1.0
BDBs,2,0,2,1.0
BDBt,1,0,1,1.0
BDDH,0,2,2,0.0
BDDN,1,0,1,1.0
BDDS,0,1,1,0.0
BDDb,1,0,1,1.0
BDDl,0,1,1,0.0
BDDm,0,1,1,0.0
BDHB,2,0,2,1.0
BDHH,0,1,1,0.0
BDHM,2,2,4,0.5
BDHN,0,3,3,0.0
BDHP,1,0,1,1.0
BDHS,2,0,2,1.0
BDHb,1,0,1,1.0
BDHh,1,1,2,0.5
BDHl,1,0,1,1.0
BDHm,4,1,5,0.8
BDHn,1,2,3,0.33
BDHs,2,0,2,1.0
BDIN,0,1,1,0.0
BDIP,0,1,1,0.0
BDLB,1,0,1,1.0
BDLD,1,0,1,1.0
BDLM,0,1,1,0.0
BDLP,1,4,5,0.2
BDLS,1,2,3,0.33
BDLb,1,2,3,0.33
BDLj,1,0,1,1.0
BDLl,1,0,1,1.0
BDLn,2,1,3,0.67
BDMB,1,1,2,0.5
BDMD,0,1,1,0.0
BDML,0,1,1,0.0
BDMM,1,2,3,0.33
BDMN,0,0,0,
BDMP,0,1,1,0.0
BDMS,1,2,3,0.33
BDMb,2,0,2,1.0
BDMh,0,2,2,0.0
BDMj,0,1,1,0.0
BDMl,1,0,1,1.0
BDMm,3,1,4,0.75
BDMn,2,2,4,0.5
BDMs,1,1,2,0.5
BDNB,1,1,2,0.5
BDND,0,1,1,0.0
BDNH,0,0,0,
BDNL,0,1,1,0.0
BDNM,1,2,3,0.33
BDNN,1,2,3,0.33
BDNP,3,5,8,0.38
BDNS,1,2,3,0.33
BDNb,0,4,4,0.0
BDNh,0,1,1,0.0
BDNl,0,2,2,0.0
BDNm,1,2,3,0.33
BDNn,0,3,3,0.0
BDNs,1,4,5,0.2
BDNt,1,0,1,1.0
BDPB,2,2,4,0.5
BDPH,0,1,1,0.0
BDPL,0,0,0,
BDPM,2,4,6,0.33
BDPN,1,4,5,0.2
BDPP,7,6,13,0.54
BDPS,0,4,4,0.0
BDPb,1,0,1,1.0
BDPh,2,2,4,0.5
BDPl,2,2,4,0.5
BDPm,1,3,4,0.25
BDPn,0,1,1,0.0
BDPs,1,1,2,0.5
BDPt,0,0,0,
BDSB,3,1,4,0.75
BDSL,1,0,1,1.0
BDSN,1,1,2,0.5
BDSP,0,3,3,0.0
BDSS,1,2,3,0.33
BDSb,4,1,5,0.8
BDSh,3,1,4,0.75
BDSl,1,1,2,0.5
BDSm,0,1,1,0.0
BDSn,0,1,1,0.0
BDSs,1,1,2,0.5
BDSt,0,0,0,
BDbB,0,2,2,0.0
BDbL,0,0,0,
BDbM,5,1,6,0.83
BDbN,2,0,2,1.0
BDbP,2,3,5,0.4
BDbS,2,2,4,0.5
BDbb,5,1,6,0.83
BDbl,0,1,1,0.0
BDbm,1,0,1,1.0
BDbn,1,2,3,0.33
BDbs,3,1,4,0.75
BDhb,0,1,1,0.0
BDlH,1,1,2,0.5
BDlP,1,0,1,1.0
BDlS,1,1,2,0.5
BDlb,2,1,3,0.67
BDlm,0,3,3,0.0
BDln,1,0,1,1.0
BDls,1,1,2,0.5
BDmB,2,1,3,0.67
BDmH,0,1,1,0.0
BDmL,0,2,2,0.0
BDmM,0,1,1,0.0
BDmN,2,2,4,0.5
BDmP,2,2,4,0.5
BDmS,1,1,2,0.5
BDmb,2,1,3,0.67
BDml,1,0,1,1.0
BDmm,0,2,2,0.0
BDmn,0,2,2,0.0
BDms,0,4,4,0.0
BDnB,1,1,2,0.5
BDnH,0,0,0,
BDnK,1,0,1,1.0
BDnM,2,3,5,0.4
BDnN,3,1,4,0.75
BDnP,2,3,5,0.4
BDnS,1,0,1,1.0
BDnb,1,2,3,0.33
BDnl,1,1,2,0.5
BDnm,1,2,3,0.33
BDnn,1,1,2,0.5
BDns,0,1,1,0.0
BDsB,2,0,2,1.0
BDsD,0,1,1,0.0
BDsH,0,4,4,0.0
BDsI,1,0,1,1.0
BDsK,0,1,1,0.0
BDsL,0,1,1,0.0
BDsN,0,3,3,0.0
BDsP,0,1,1,0.0
BDsS,2,0,2,1.0
BDsb,1,0,1,1.0
BDsh,0,1,1,0.0
BDsl,1,1,2,0.5
BDsm,1,0,1,1.0
BDsn,1,1,2,0.5
BDss,1,1,2,0.5
BDtB,1,1,2,0.5
BDtH,1,0,1,1.0
BDtM,1,0,1,1.0
BDtS,0,1,1,0.0
BDtb,1,1,2,0.5
BHBL,0,1,1,0.0
BHBN,0,1,1,0.0
BHBs,1,0,1,1.0
BHIH,0,1,1,0.0
BHIM,0,1,1,0.0
BHLD,1,0,1,1.0
BHLP,0,0,0,
BHLb,1,0,1,1.0
BHLj,0,1,1,0.0
BHMB,1,0,1,1.0
BHML,0,1,1,0.0
BHMN,2,0,2,1.0
BHMP,0,1,1,0.0
BHMb,1,2,3,0.33
BHMh,0,1,1,0.0
BHMs,0,0,0,
BHMt,1,0,1,1.0
BHNM,1,0,1,1.0
BHNP,0,2,2,0.0
BHNS,0,1,1,0.0
BHNb,0,1,1,0.0
BHNl,1,0,1,1.0
BHNn,1,0,1,1.0
BHPD,0,0,0,
BHPH,0,1,1,0.0
BHPK,0,1,1,0.0
BHPP,1,0,1,1.0
BHPS,1,0,1,1.0
BHPb,0,1,1,0.0
BHPs,0,1,1,0.0
BHSN,1,0,1,1.0
BHSb,0,0,0,
BHSh,0,1,1,0.0
BHSs,1,1,2,0.5
BHbB,0,1,1,0.0
BHbH,0,0,0,
BHbL,0,2,2,0.0
BHbP,1,0,1,1.0
BHbb,0,0,0,
BHhB,0,1,1,0.0
BHlP,0,1,1,0.0
BHlm,0,1,1,0.0
BHmH,1,0,1,1.0
BHmJ,1,0,1,1.0
BHmL,0,1,1,0.0
BHmM,1,0,1,1.0
BHmn,0,1,1,0.0
BHms,1,0,1,1.0
BHnM,0,1,1,0.0
BHnP,0,1,1,0.0
BHnm,1,0,1,1.0
BHsn,1,0,1,1.0
BHss,1,0,1,1.0
BIHP,1,0,1,1.0
BIMP,1,0,1,1.0
BINK,0,1,1,0.0
BIns,0,0,0,
BKBB,2,0,2,1.0
BKBK,1,0,1,1.0
BKBL,1,1,2,0.5
BKBM,2,4,6,0.33
BKBN,1,4,5,0.2
BKBP,2,4,6,0.33
BKBb,1,0,1,1.0
BKBl,0,2,2,0.0
BKBm,4,0,4,1.0
BKBn,2,3,5,0.4
BKBs,1,0,1,1.0
BKHB,1,1,2,0.5
BKHM,0,1,1,0.0
BKHb,1,0,1,1.0
BKHm,0,0,0,
BKIM,0,1,1,0.0
BKIN,1,0,1,1.0
BKIS,0,1,1,0.0
BKIn,0,1,1,0.0
BKLM,1,2,3,0.33
BKLP,1,1,2,0.5
BKLS,1,0,1,1.0
BKLb,1,0,1,1.0
BKLh,0,1,1,0.0
BKLm,0,0,0,
BKMB,3,2,5,0.6
BKML,1,1,2,0.5
BKMM,2,0,2,1.0
BKMN,1,3,4,0.25
BKMP,4,1,5,0.8
BKMS,2,1,3,0.67
BKMb,1,3,4,0.25
BKMh,3,2,5,0.6
BKMj,0,1,1,0.0
BKMl,0,1,1,0.0
BKMm,3,0,3,1.0
BKMn,0,1,1,0.0
BKMs,1,0,1,1.0
BKNB,0,1,1,0.0
BKND,0,0,0,
BKNH,0,1,1,0.0
BKNM,0,2,2,0.0
BKNN,2,0,2,1.0
BKNP,1,4,5,0.2
BKNS,0,1,1,0.0
BKNb,1,4,5,0.2
BKNh,1,0,1,1.0
BKNl,1,1,2,0.5
BKNn,3,0,3,1.0
BKNs,1,2,3,0.33
BKPB,2,1,3,0.67
BKPH,0,1,1,0.0
BKPL,1,1,2,0.5
BKPM,2,2,4,0.5
BKPN,3,5,8,0.38
BKPP,2,3,5,0.4
BKPS,1,2,3,0.33
BKPb,1,3,4,0.25
BKPh,0,1,1,0.0
BKPl,3,1,4,0.75
BKPm,1,1,2,0.5
BKPn,3,1,4,0.75
BKPs,2,3,5,0.4
BKSH,1,0,1,1.0
BKSL,2,1,3,0.67
BKSM,0,0,0,
BKSN,1,1,2,0.5
BKSP,3,3,6,0.5
BKSS,1,1,2,0.5
BKSb,1,0,1,1.0
BKSh,2,1,3,0.67
BKSl,1,2,3,0.33
BKSn,3,2,5,0.6
BKbB,3,2,5,0.6
BKbH,2,1,3,0.67
BKbI,0,0,0,
BKbL,1,2,3,0.33
BKbM,1,2,3,0.33
BKbN,2,6,8,0.25
BKbP,2,0,2,1.0
BKbS,0,2,2,0.0
BKbb,2,3,5,0.4
BKbl,1,1,2,0.5
BKbm,3,1,4,0.75
BKbn,4,2,6,0.67
BKbs,1,0,1,1.0
BKhB,2,0,2,1.0
BKhH,1,1,2,0.5
BKhL,1,0,1,1.0
BKhM,0,2,2,0.0
BKhN,0,2,2,0.0
BKhP,1,3,4,0.25
BKhS,0,1,1,0.0
BKhb,1,2,3,0.33
BKhh,0,0,0,
BKhl,1,0,1,1.0
BKhm,2,2,4,0.5
BKhs,1,0,1,1.0
BKlB,1,2,3,0.33
BKlH,0,1,1,0.0
BKlM,0,3,3,0.0
BKlN,1,1,2,0.5
BKlP,1,0,1,1.0
BKlS,0,1,1,0.0
BKlb,0,1,1,0.0
BKln,1,3,4,0.25
BKls,2,1,3,0.67
BKmB,0,1,1,0.0
BKmD,1,1,2,0.5
BKmH,0,0,0,
BKmJ,2,0,2,1.0
BKmL,1,0,1,1.0
BKmM,2,0,2,1.0
BKmN,1,4,5,0.2
BKmP,4,2,6,0.67
BKmS,1,1,2,0.5
BKmb,3,4,7,0.43
BKml,1,2,3,0.33
BKmm,1,1,2,0.5
BKmn,3,1,4,0.75
BKms,2,1,3,0.67
BKnB,4,3,7,0.57
BKnD,0,1,1,0.0
BKnH,0,1,1,0.0
BKnI,0,1,1,0.0
BKnK,0,1,1,0.0
BKnL,1,1,2,0.5
BKnM,2,1,3,0.67
BKnN,0,6,6,0.0
BKnP,3,6,9,0.33
BKnS,2,2,4,0.5
BKnb,2,2,4,0.5
BKnm,1,2,3,0.33
BKnn,1,1,2,0.5
BKns,1,1,2,0.5
BKsB,0,0,0,
BKsH,0,1,1,0.0
BKsK,1,0,1,1.0
BKsL,2,1,3,0.67
BKsN,0,2,2,0.0
BKsP,0,3,3,0.0
BKsS,1,2,3,0.33
BKsb,1,2,3,0.33
BKsl,2,2,4,0.5
BKsm,1,2,3,0.33
BKsn,3,0,3,1.0
BKss,3,0,3,1.0
BKtN,0,1,1,0.0
BKtb,1,0,1,1.0
BKtl,1,0,1,1.0
BLBB,11,11,22,0.5
BLBD,0,1,1,0.0
BLBL,3,3,6,0.5
BLBM,11,5,16,0.69
BLBN,6,14,20,0.3
BLBP,15,14,29,0.52
BLBS,3,0,3,1.0
BLBb,9,3,12,0.75
BLBh,1,3,4,0.25
BLBj,2,4,6,0.33
BLBl,5,5,10,0.5
BLBm,5,10,15,0.33
BLBn,15,18,33,0.45
BLBs,2,1,3,0.67
BLBt,2,1,3,0.67
BLDH,3,0,3,1.0
BLDL,1,0,1,1.0
BLDM,1,0,1,1.0
BLDb,0,2,2,0.0
BLDm,0,2,2,0.0
BLDn,2,2,4,0.5
BLDs,0,0,0,
BLHM,1,1,2,0.5
BLHN,0,1,1,0.0
BLHP,2,1,3,0.67
BLHl,1,0,1,1.0
BLHm,1,0,1,1.0
BLHs,1,0,1,1.0
BLKB,0,1,1,0.0
BLKL,0,1,1,0.0
BLKN,0,1,1,0.0
BLKP,1,0,1,1.0
BLKS,0,1,1,0.0
BLKb,0,1,1,0.0
BLKh,0,0,0,
BLKl,0,1,1,0.0
BLKm,1,0,1,1.0
BLKn,0,2,2,0.0
BLLB,2,4,6,0.33
BLLK,0,0,0,
BLLL,1,0,1,1.0
BLLM,6,4,10,0.6
BLLN,1,3,4,0.25
BLLP,2,5,7,0.29
BLLS,2,2,4,0.5
BLLb,3,6,9,0.33
BLLh,0,2,2,0.0
BLLj,2,3,5,0.4
BLLl,4,2,6,0.67
BLLm,4,8,12,0.33
BLLn,10,3,13,0.77
BLLs,4,0,4,1.0
BLLt,2,0,2,1.0
BLMB,12,5,17,0.71
BLMD,1,0,1,1.0
BLML,0,2,2,0.0
BLMM,6,6,12,0.5
BLMN,10,9,19,0.53
BLMP,13,12,25,0.52
BLMS,3,5,8,0.38
BLMb,12,10,22,0.55
BLMh,5,7,12,0.42
BLMj,0,1,1,0.0
BLMl,2,4,6,0.33
BLMm,8,10,18,0.44
BLMn,18,10,28,0.64
BLMs,5,4,9,0.56
BLMt,2,0,2,1.0
BLNB,10,5,15,0.67
BLND,3,1,4,0.75
BLNH,3,1,4,0.75
BLNL,5,4,9,0.56
BLNM,9,4,13,0.69
BLNN,7,4,11,0.64
BLNP,18,9,27,0.67
BLNS,6,7,13,0.46
BLNb,18,10,28,0.64
BLNh,4,4,8,0.5
BLNl,6,4,10,0.6
BLNm,11,6,17,0.65
BLNn,10,11,21,0.48
BLNs,4,2,6,0.67
BLNt,2,2,4,0.5
BLPB,7,13,20,0.35
BLPD,1,0,1,1.0
BLPH,2,2,4,0.5
BLPI,1,1,2,0.5
BLPK,1,1,2,0.5
BLPL,5,10,15,0.33
BLPM,12,15,27,0.44
BLPN,16,20,36,0.44
BLPP,31,19,50,0.62
BLPS,9,8,17,0.53
BLPb,16,18,34,0.47
BLPh,1,0,1,1.0
BLPl,7,8,15,0.47
BLPm,17,11,28,0.61
BLPn,13,19,32,0.41
BLPs,8,11,19,0.42
BLPt,1,2,3,0.33
BLSB,3,3,6,0.5
BLSD,0,1,1,0.0
BLSH,1,1,2,0.5
BLSK,1,0,1,1.0
BLSL,2,4,6,0.33
BLSM,7,7,14,0.5
BLSN,1,5,6,0.17
BLSP,12,12,24,0.5
BLSS,3,7,10,0.3
BLSb,10,5,15,0.67
BLSh,4,4,8,0.5
BLSl,2,4,6,0.33
BLSm,5,0,5,1.0
BLSn,10,7,17,0.59
BLSs,7,3,10,0.7
BLSt,0,0,0,
BLbB,7,11,18,0.39
BLbD,1,1,2,0.5
BLbH,3,1,4,0.75
BLbI,2,2,4,0.5
BLbJ,4,3,7,0.57
BLbK,3,1,4,0.75
BLbL,8,8,16,0.5
BLbM,11,10,21,0.52
BLbN,14,14,28,0.5
BLbP,18,18,36,0.5
BLbS,2,6,8,0.25
BLbb,10,10,20,0.5
BLbl,3,8,11,0.27
BLbm,8,5,13,0.62
BLbn,15,7,22,0.68
BLbs,6,4,10,0.6
BLhB,5,3,8,0.62
BLhL,1,2,3,0.33
BLhM,5,3,8,0.62
BLhN,5,5,10,0.5
BLhP,9,8,17,0.53
BLhS,1,1,2,0.5
BLhb,8,6,14,0.57
BLhh,7,6,13,0.54
BLhl,1,3,4,0.25
BLhm,6,0,6,1.0
BLhn,9,6,15,0.6
BLhs,4,0,4,1.0
BLht,1,1,2,0.5
BLjB,3,3,6,0.5
BLjH,1,1,2,0.5
BLjI,1,1,2,0.5
BLjL,0,4,4,0.0
BLjM,1,3,4,0.25
BLjN,2,7,9,0.22
BLjP,7,11,18,0.39
BLjS,4,3,7,0.57
BLjb,5,5,10,0.5
BLjh,1,2,3,0.33
BLjl,3,2,5,0.6
BLjm,8,3,11,0.73
BLjn,4,4,8,0.5
BLjs,1,0,1,1.0
BLjt,1,1,2,0.5
BLlB,3,5,8,0.38
BLlH,5,7,12,0.42
BLlI,0,1,1,0.0
BLlJ,3,2,5,0.6
BLlL,3,2,5,0.6
BLlM,8,4,12,0.67
BLlN,4,11,15,0.27
BLlP,10,6,16,0.62
BLlS,2,7,9,0.22
BLlb,4,8,12,0.33
BLll,6,5,11,0.55
BLlm,3,5,8,0.38
BLln,6,3,9,0.67
BLls,5,2,7,0.71
BLmB,16,8,24,0.67
BLmD,2,0,2,1.0
BLmH,16,10,26,0.62
BLmI,1,1,2,0.5
BLmJ,1,0,1,1.0
BLmL,6,5,11,0.55
BLmM,6,9,15,0.4
BLmN,10,13,23,0.43
BLmP,11,12,23,0.48
BLmS,8,6,14,0.57
BLmb,4,7,11,0.36
BLml,1,1,2,0.5
BLmm,4,5,9,0.44
BLmn,13,9,22,0.59
BLms,5,7,12,0.42
BLnB,12,11,23,0.52
BLnD,0,2,2,0.0
BLnH,6,6,12,0.5
BLnI,2,2,4,0.5
BLnK,1,4,5,0.2
BLnL,2,8,10,0.2
BLnM,14,10,24,0.58
BLnN,18,12,30,0.6
BLnP,22,23,45,0.49
BLnS,11,11,22,0.5
BLnb,16,16,32,0.5
BLnh,0,1,1,0.0
BLnl,4,6,10,0.4
BLnm,7,11,18,0.39
BLnn,18,16,34,0.53
BLns,9,14,23,0.39
BLsB,1,4,5,0.2
BLsD,1,0,1,1.0
BLsH,5,3,8,0.62
BLsI,1,1,2,0.5
BLsK,1,2,3,0.33
BLsL,6,3,9,0.67
BLsM,7,5,12,0.58
BLsN,6,9,15,0.4
BLsP,10,11,21,0.48
BLsS,6,1,7,0.86
BLsb,4,2,6,0.67
BLsh,0,1,1,0.0
BLsl,3,7,10,0.3
BLsm,3,4,7,0.43
BLsn,6,3,9,0.67
BLss,1,6,7,0.14
BLtB,1,2,3,0.33
BLtH,1,3,4,0.25
BLtL,1,1,2,0.5
BLtM,4,1,5,0.8
BLtN,1,3,4,0.25
BLtP,5,3,8,0.62
BLtS,0,4,4,0.0
BLtb,1,1,2,0.5
BLtl,1,0,1,1.0
BLtm,1,3,4,0.25
BLtn,3,0,3,1.0
BLts,1,2,3,0.33
BMBB,23,30,53,0.43
BMBD,0,0,0,
BMBH,0,0,0,
BMBK,1,0,1,1.0
BMBL,8,6,14,0.57
BMBM,16,27,43,0.37
BMBN,24,25,49,0.49
BMBP,25,29,54,0.46
BMBS,7,11,18,0.39
BMBb,28,30,58,0.48
BMBh,3,6,9,0.33
BMBj,5,5,10,0.5
BMBl,17,11,28,0.61
BMBm,19,13,32,0.59
BMBn,26,33,59,0.44
BMBs,13,11,24,0.54
BMBt,3,1,4,0.75
BMDB,0,1,1,0.0
BMDH,0,1,1,0.0
BMDM,0,1,1,0.0
BMDN,0,3,3,0.0
BMDP,5,1,6,0.83
BMDS,0,1,1,0.0
BMDb,0,1,1,0.0
BMDl,1,1,2,0.5
BMDm,2,1,3,0.67
BMDn,1,2,3,0.33
BMDs,1,0,1,1.0
BMHM,1,0,1,1.0
BMHl,0,1,1,0.0
BMHm,1,0,1,1.0
BMHs,1,0,1,1.0
BMIP,1,0,1,1.0
BMKL,0,1,1,0.0
BMKM,1,0,1,1.0
BMKP,1,1,2,0.5
BMKm,0,1,1,0.0
BMLB,6,12,18,0.33
BMLD,3,1,4,0.75
BMLL,6,3,9,0.67
BMLM,8,14,22,0.36
BMLN,5,13,18,0.28
BMLP,10,8,18,0.56
BMLS,6,2,8,0.75
BMLb,10,4,14,0.71
BMLh,7,6,13,0.54
BMLj,3,3,6,0.5
BMLl,2,3,5,0.4
BMLm,10,8,18,0.56
BMLn,9,15,24,0.38
BMLs,3,9,12,0.25
BMLt,0,2,2,0.0
BMMB,25,14,39,0.64
BMMD,1,0,1,1.0
BMML,5,6,11,0.45
BMMM,21,18,39,0.54
BMMN,18,28,46,0.39
BMMP,34,35,69,0.49
BMMS,6,17,23,0.26
BMMb,35,26,61,0.57
BMMh,15,18,33,0.45
BMMj,7,8,15,0.47
BMMl,15,10,25,0.6
