candlestick_code4,label_increase,label_decrease,occurrence,percentage
BBBB,13,11,24,0.54
BBBD,1,1,2,0.5
BBBK,0,1,1,0.0
BBBL,2,3,5,0.4
BBBM,10,4,14,0.71
BBBN,7,11,18,0.39
BBBP,11,13,24,0.46
BBBS,0,2,2,0.0
BBBb,11,15,26,0.42
BBBh,1,1,2,0.5
BBBj,2,3,5,0.4
BBBl,2,4,6,0.33
BBBm,2,8,10,0.2
BBBn,9,11,20,0.45
BBBs,1,2,3,0.33
BBBt,1,1,2,0.5
BBDL,0,0,0,
BBDN,0,1,1,0.0
BBDP,0,1,1,0.0
BBDb,0,0,0,
BBDl,0,1,1,0.0
BBDm,4,0,4,1.0
BBHL,0,1,1,0.0
BBHM,1,0,1,1.0
BBHP,1,0,1,1.0
BBKB,2,0,2,1.0
BBKI,1,0,1,1.0
BBKL,0,1,1,0.0
BBKS,1,1,2,0.5
BBKb,1,0,1,1.0
BBKl,0,2,2,0.0
BBKm,0,0,0,
BBKn,2,1,3,0.67
BBKs,0,1,1,0.0
BBLB,5,0,5,1.0
BBLL,2,2,4,0.5
BBLM,1,4,5,0.2
BBLN,1,3,4,0.25
BBLP,6,4,10,0.6
BBLS,0,1,1,0.0
BBLb,2,2,4,0.5
BBLh,1,0,1,1.0
BBLj,2,2,4,0.5
BBLl,2,2,4,0.5
BBLm,1,1,2,0.5
BBLn,6,10,16,0.38
BBLs,0,0,0,
BBLt,2,0,2,1.0
BBMB,5,13,18,0.28
BBMD,1,0,1,1.0
BBML,1,1,2,0.5
BBMM,7,6,13,0.54
BBMN,6,6,12,0.5
BBMP,10,8,18,0.56
BBMS,2,1,3,0.67
BBMb,5,9,14,0.36
BBMh,1,8,9,0.11
BBMj,5,0,5,1.0
BBMl,4,0,4,1.0
BBMm,4,5,9,0.44
BBMn,10,7,17,0.59
BBMs,2,3,5,0.4
BBNB,9,8,17,0.53
BBND,1,0,1,1.0
BBNH,1,1,2,0.5
BBNK,0,0,0,
BBNL,1,4,5,0.2
BBNM,5,16,21,0.24
BBNN,12,18,30,0.4
BBNP,15,14,29,0.52
BBNS,5,2,7,0.71
BBNb,10,12,22,0.45
BBNh,2,2,4,0.5
BBNl,10,9,19,0.53
BBNm,4,9,13,0.31
BBNn,18,12,30,0.6
BBNs,8,4,12,0.67
BBNt,1,1,2,0.5
BBPB,7,9,16,0.44
BBPH,0,2,2,0.0
BBPK,2,0,2,1.0
BBPL,6,4,10,0.6
BBPM,19,9,28,0.68
BBPN,10,13,23,0.43
BBPP,27,17,44,0.61
BBPS,6,11,17,0.35
BBPb,11,5,16,0.69
BBPl,11,5,16,0.69
BBPm,11,11,22,0.5
BBPn,18,12,30,0.6
BBPs,7,8,15,0.47
BBPt,3,2,5,0.6
BBSB,0,3,3,0.0
BBSH,2,1,3,0.67
BBSL,0,4,4,0.0
BBSM,4,2,6,0.67
BBSN,3,3,6,0.5
BBSP,1,3,4,0.25
BBSS,3,3,6,0.5
BBSb,3,3,6,0.5
BBSh,0,3,3,0.0
BBSl,1,1,2,0.5
BBSm,2,2,4,0.5
BBSn,3,5,8,0.38
BBSs,1,4,5,0.2
BBbB,11,6,17,0.65
BBbD,1,1,2,0.5
BBbH,1,5,6,0.17
BBbI,1,1,2,0.5
BBbJ,4,4,8,0.5
BBbK,0,2,2,0.0
BBbL,3,2,5,0.6
BBbM,6,10,16,0.38
BBbN,10,11,21,0.48
BBbP,13,11,24,0.54
BBbS,3,4,7,0.43
BBbb,7,17,24,0.29
BBbl,7,4,11,0.64
BBbm,5,5,10,0.5
BBbn,8,14,22,0.36
BBbs,11,6,17,0.65
BBhB,1,3,4,0.25
BBhL,1,0,1,1.0
BBhM,1,0,1,1.0
BBhN,2,1,3,0.67
BBhP,2,1,3,0.67
BBhS,0,1,1,0.0
BBhb,2,1,3,0.67
BBhh,0,1,1,0.0
BBhm,1,0,1,1.0
BBhn,1,1,2,0.5
BBhs,0,4,4,0.0
BBjB,3,1,4,0.75
BBjI,0,0,0,
BBjL,0,1,1,0.0
BBjM,0,3,3,0.0
BBjN,1,3,4,0.25
BBjP,4,3,7,0.57
BBjS,2,1,3,0.67
BBjb,4,3,7,0.57
BBjh,2,2,4,0.5
BBjl,0,1,1,0.0
BBjm,2,3,5,0.4
BBjn,3,4,7,0.43
BBjs,1,0,1,1.0
BBjt,0,1,1,0.0
BBlB,1,3,4,0.25
BBlD,0,1,1,0.0
BBlH,2,5,7,0.29
BBlJ,0,2,2,0.0
BBlL,1,0,1,1.0
BBlM,4,2,6,0.67
BBlN,4,4,8,0.5
BBlP,3,2,5,0.6
BBlS,1,1,2,0.5
BBlb,6,6,12,0.5
BBll,2,1,3,0.67
BBlm,7,4,11,0.64
BBln,7,3,10,0.7
BBls,0,2,2,0.0
BBmB,2,6,8,0.25
BBmH,7,2,9,0.78
BBmJ,0,2,2,0.0
BBmL,3,2,5,0.6
BBmM,8,5,13,0.62
BBmN,8,7,15,0.53
BBmP,16,7,23,0.7
BBmS,1,3,4,0.25
BBmb,5,6,11,0.45
BBmm,5,2,7,0.71
BBmn,13,9,22,0.59
BBms,3,2,5,0.6
BBnB,5,13,18,0.28
BBnD,1,0,1,1.0
BBnH,4,6,10,0.4
BBnI,2,0,2,1.0
BBnK,1,0,1,1.0
BBnL,5,4,9,0.56
BBnM,8,15,23,0.35
BBnN,18,26,44,0.41
BBnP,11,16,27,0.41
BBnS,3,8,11,0.27
BBnb,13,13,26,0.5
BBnh,0,3,3,0.0
BBnl,3,3,6,0.5
BBnm,11,10,21,0.52
BBnn,15,20,35,0.43
BBns,7,2,9,0.78
BBsB,1,2,3,0.33
BBsD,1,0,1,1.0
BBsH,7,1,8,0.88
BBsI,0,1,1,0.0
BBsL,2,1,3,0.67
BBsM,1,5,6,0.17
BBsN,2,4,6,0.33
BBsP,9,7,16,0.56
BBsS,3,1,4,0.75
BBsb,5,1,6,0.83
BBsl,2,4,6,0.33
BBsm,4,5,9,0.44
BBsn,0,1,1,0.0
BBss,2,3,5,0.4
BBtB,1,1,2,0.5
BBtD,0,0,0,
BBtL,0,0,0,
BBtM,1,4,5,0.2
BBtN,3,0,3,1.0
BBtP,4,5,9,0.44
BBtS,1,1,2,0.5
BBtb,1,4,5,0.2
BBtl,1,2,3,0.33
BBtm,1,0,1,1.0
BBtn,3,2,5,0.6
BBts,1,0,1,1.0
BDBM,0,1,1,0.0
BDBN,0,1,1,0.0
BDBP,0,1,1,0.0
BDBb,0,1,1,0.0
BDBs,1,0,1,1.0
BDDl,0,1,1,0.0
BDDm,0,1,1,0.0
BDHB,1,0,1,1.0
BDHN,0,1,1,0.0
BDHP,1,0,1,1.0
BDHm,1,0,1,1.0
BDHn,1,1,2,0.5
BDLB,1,0,1,1.0
BDLD,1,0,1,1.0
BDLP,0,1,1,0.0
BDLj,0,0,0,
BDLn,1,0,1,1.0
BDMB,0,1,1,0.0
BDMM,1,0,1,1.0
BDMP,0,1,1,0.0
BDMS,0,1,1,0.0
BDMb,0,0,0,
BDMh,0,1,1,0.0
BDMj,0,1,1,0.0
BDMl,1,0,1,1.0
BDMm,1,1,2,0.5
BDMn,0,1,1,0.0
BDMs,1,1,2,0.5
BDNB,1,0,1,1.0
BDND,0,1,1,0.0
BDNH,0,0,0,
BDNM,0,1,1,0.0
BDNN,0,0,0,
BDNP,1,3,4,0.25
BDNS,0,1,1,0.0
BDNb,0,1,1,0.0
BDNl,0,2,2,0.0
BDNm,1,0,1,1.0
BDNn,0,2,2,0.0
BDNt,1,0,1,1.0
BDPM,1,2,3,0.33
BDPN,1,1,2,0.5
BDPP,1,1,2,0.5
BDPS,0,0,0,
BDPl,0,1,1,0.0
BDPm,0,2,2,0.0
BDPn,0,0,0,
BDSB,1,0,1,1.0
BDSN,1,0,1,1.0
BDSS,1,0,1,1.0
BDSb,0,1,1,0.0
BDSh,0,1,1,0.0
BDbB,0,0,0,
BDbL,0,0,0,
BDbM,1,1,2,0.5
BDbP,1,1,2,0.5
BDbS,0,1,1,0.0
BDbb,0,1,1,0.0
BDbl,0,1,1,0.0
BDbs,1,1,2,0.5
BDlb,0,1,1,0.0
BDlm,0,1,1,0.0
BDln,1,0,1,1.0
BDmB,0,1,1,0.0
BDmH,0,1,1,0.0
BDmL,0,1,1,0.0
BDmN,0,2,2,0.0
BDmS,1,0,1,1.0
BDmm,0,1,1,0.0
BDms,0,2,2,0.0
BDnB,0,0,0,
BDnM,1,0,1,1.0
BDnP,0,1,1,0.0
BDnb,0,1,1,0.0
BDnl,1,0,1,1.0
BDnm,0,1,1,0.0
BDsB,1,0,1,1.0
BDsL,0,1,1,0.0
BDsN,0,1,1,0.0
BDsP,0,1,1,0.0
BDsS,1,0,1,1.0
BDsl,0,1,1,0.0
BDsn,0,1,1,0.0
BDtH,1,0,1,1.0
BHLP,0,0,0,
BHLb,1,0,1,1.0
BHLj,0,1,1,0.0
BHML,0,1,1,0.0
BHMb,1,0,1,1.0
BHMh,0,1,1,0.0
BHMt,1,0,1,1.0
BHNP,0,2,2,0.0
BHNS,0,1,1,0.0
BHNb,0,1,1,0.0
BHPD,0,0,0,
BHPP,1,0,1,1.0
BHPs,0,0,0,
BHSN,1,0,1,1.0
BHSs,1,0,1,1.0
BHbB,0,1,1,0.0
BHlP,0,1,1,0.0
BHmJ,1,0,1,1.0
BHmL,0,1,1,0.0
BHms,1,0,1,1.0
BHnM,0,1,1,0.0
BHnP,0,1,1,0.0
BHnm,1,0,1,1.0
BHsn,1,0,1,1.0
BKBB,1,0,1,1.0
BKBK,1,0,1,1.0
BKBM,0,2,2,0.0
BKBN,1,1,2,0.5
BKBP,0,1,1,0.0
BKBb,1,0,1,1.0
BKBl,0,2,2,0.0
BKBm,1,0,1,1.0
BKBn,1,1,2,0.5
BKHB,0,1,1,0.0
BKIM,0,1,1,0.0
BKIS,0,0,0,
BKLM,1,0,1,1.0
BKLP,1,1,2,0.5
BKLS,1,0,1,1.0
BKLb,1,0,1,1.0
BKLh,0,1,1,0.0
BKLm,0,0,0,
BKMB,1,0,1,1.0
BKMN,1,1,2,0.5
BKMP,1,0,1,1.0
BKMS,1,1,2,0.5
BKMb,1,2,3,0.33
BKMh,2,2,4,0.5
BKMl,0,1,1,0.0
BKMm,1,0,1,1.0
BKMn,0,0,0,
BKMs,1,0,1,1.0
BKNB,0,1,1,0.0
BKNH,0,1,1,0.0
BKNM,0,1,1,0.0
BKNP,0,2,2,0.0
BKNb,1,0,1,1.0
BKNl,1,0,1,1.0
BKNn,2,0,2,1.0
BKPB,1,0,1,1.0
BKPM,0,1,1,0.0
BKPN,1,2,3,0.33
BKPP,0,1,1,0.0
BKPb,1,1,2,0.5
BKPl,2,0,2,1.0
BKPn,1,0,1,1.0
BKPs,1,0,1,1.0
BKSL,1,0,1,1.0
BKSM,0,0,0,
BKSP,1,0,1,1.0
BKSS,0,0,0,
BKSh,0,1,1,0.0
BKSl,0,1,1,0.0
BKSn,1,1,2,0.5
BKbB,2,1,3,0.67
BKbH,0,1,1,0.0
BKbI,0,0,0,
BKbM,1,1,2,0.5
BKbN,2,4,6,0.33
BKbP,1,0,1,1.0
BKbS,0,1,1,0.0
BKbb,0,2,2,0.0
BKbl,1,0,1,1.0
BKbn,0,0,0,
BKbs,1,0,1,1.0
BKhB,1,0,1,1.0
BKhP,1,0,1,1.0
BKhS,0,1,1,0.0
BKhb,0,1,1,0.0
BKhh,0,0,0,
BKhl,1,0,1,1.0
BKhm,1,0,1,1.0
BKlB,1,0,1,1.0
BKlN,0,0,0,
BKlS,0,1,1,0.0
BKlb,0,1,1,0.0
BKln,1,1,2,0.5
BKls,1,0,1,1.0
BKmD,0,1,1,0.0
BKmJ,1,0,1,1.0
BKmM,2,0,2,1.0
BKmN,0,2,2,0.0
BKmP,1,1,2,0.5
BKmb,1,2,3,0.33
BKmn,1,0,1,1.0
BKnB,2,3,5,0.4
BKnD,0,1,1,0.0
BKnI,0,1,1,0.0
BKnL,1,0,1,1.0
BKnN,0,2,2,0.0
BKnP,2,4,6,0.33
BKnS,1,0,1,1.0
BKnm,1,1,2,0.5
BKns,0,1,1,0.0
BKsS,0,2,2,0.0
BKsb,1,1,2,0.5
BKsl,2,2,4,0.5
BKsn,2,0,2,1.0
BKss,1,0,1,1.0
BKtN,0,1,1,0.0
BKtb,1,0,1,1.0
BKtl,1,0,1,1.0
BLBB,6,3,9,0.67
BLBL,1,0,1,1.0
BLBM,5,1,6,0.83
BLBN,1,7,8,0.12
BLBP,3,3,6,0.5
BLBS,1,0,1,1.0
BLBb,3,1,4,0.75
BLBh,1,1,2,0.5
BLBj,1,0,1,1.0
BLBl,2,1,3,0.67
BLBm,2,4,6,0.33
BLBn,5,6,11,0.45
BLBs,0,0,0,
BLBt,1,0,1,1.0
BLDH,1,0,1,1.0
BLDb,0,1,1,0.0
BLDm,0,1,1,0.0
BLDn,2,1,3,0.67
BLHM,1,0,1,1.0
BLHl,1,0,1,1.0
BLKP,1,0,1,1.0
BLKS,0,1,1,0.0
BLKl,0,1,1,0.0
BLKm,0,0,0,
BLLB,1,0,1,1.0
BLLM,1,3,4,0.25
BLLN,0,2,2,0.0
BLLP,1,2,3,0.33
BLLS,1,1,2,0.5
BLLb,1,2,3,0.33
BLLj,0,2,2,0.0
BLLl,2,0,2,1.0
BLLm,2,1,3,0.67
BLLn,1,1,2,0.5
BLLs,1,0,1,1.0
BLLt,1,0,1,1.0
BLMB,3,2,5,0.6
BLMM,1,1,2,0.5
BLMN,5,6,11,0.45
BLMP,2,2,4,0.5
BLMS,0,1,1,0.0
BLMb,4,4,8,0.5
BLMh,2,2,4,0.5
BLMl,1,2,3,0.33
BLMm,2,1,3,0.67
BLMn,6,2,8,0.75
BLMs,2,1,3,0.67
BLMt,2,0,2,1.0
BLNB,1,1,2,0.5
BLND,0,1,1,0.0
BLNH,1,0,1,1.0
BLNL,1,2,3,0.33
BLNM,3,1,4,0.75
BLNN,4,1,5,0.8
BLNP,6,3,9,0.67
BLNS,0,3,3,0.0
BLNb,5,7,12,0.42
BLNh,1,1,2,0.5
BLNl,1,1,2,0.5
BLNm,0,1,1,0.0
BLNn,4,3,7,0.57
BLNs,3,0,3,1.0
BLNt,1,1,2,0.5
BLPB,1,4,5,0.2
BLPH,1,0,1,1.0
BLPK,1,1,2,0.5
BLPL,0,4,4,0.0
BLPM,5,4,9,0.56
BLPN,10,6,16,0.62
BLPP,9,9,18,0.5
BLPS,3,1,4,0.75
BLPb,4,10,14,0.29
BLPl,1,4,5,0.2
BLPm,5,4,9,0.56
BLPn,4,6,10,0.4
BLPs,2,3,5,0.4
BLPt,0,2,2,0.0
BLSB,1,0,1,1.0
BLSD,0,1,1,0.0
BLSL,1,3,4,0.25
BLSM,2,3,5,0.4
BLSN,0,1,1,0.0
BLSP,4,3,7,0.57
BLSS,2,2,4,0.5
BLSb,3,1,4,0.75
BLSh,1,0,1,1.0
BLSl,1,0,1,1.0
BLSm,4,0,4,1.0
BLSn,6,2,8,0.75
BLSs,1,0,1,1.0
BLbB,2,2,4,0.5
BLbI,1,0,1,1.0
BLbJ,1,1,2,0.5
BLbK,1,1,2,0.5
BLbL,3,1,4,0.75
BLbM,5,1,6,0.83
BLbN,3,2,5,0.6
BLbP,5,7,12,0.42
BLbS,1,3,4,0.25
BLbb,3,5,8,0.38
BLbl,2,3,5,0.4
BLbm,3,0,3,1.0
BLbn,7,1,8,0.88
BLbs,1,2,3,0.33
BLhB,1,1,2,0.5
BLhL,0,1,1,0.0
BLhM,3,0,3,1.0
BLhN,0,1,1,0.0
BLhP,4,4,8,0.5
BLhS,1,0,1,1.0
BLhb,3,3,6,0.5
BLhh,2,3,5,0.4
BLhl,0,2,2,0.0
BLhm,2,0,2,1.0
BLhn,2,2,4,0.5
BLhs,1,0,1,1.0
BLht,1,0,1,1.0
BLjB,1,1,2,0.5
BLjH,1,1,2,0.5
BLjI,0,1,1,0.0
BLjL,0,3,3,0.0
BLjM,1,0,1,1.0
BLjN,1,1,2,0.5
BLjP,3,1,4,0.75
BLjS,1,0,1,1.0
BLjb,1,1,2,0.5
BLjh,1,1,2,0.5
BLjl,2,1,3,0.67
BLjm,3,1,4,0.75
BLjn,1,1,2,0.5
BLjs,0,0,0,
BLjt,1,1,2,0.5
BLlB,1,2,3,0.33
BLlH,4,2,6,0.67
BLlJ,1,0,1,1.0
BLlM,4,2,6,0.67
BLlN,1,3,4,0.25
BLlP,3,2,5,0.6
BLlS,1,1,2,0.5
BLlb,1,2,3,0.33
BLll,3,3,6,0.5
BLlm,1,1,2,0.5
BLln,2,0,2,1.0
BLls,2,0,2,1.0
BLmB,4,0,4,1.0
BLmH,3,7,10,0.3
BLmI,0,1,1,0.0
BLmJ,1,0,1,1.0
BLmL,1,0,1,1.0
BLmM,1,4,5,0.2
BLmN,2,4,6,0.33
BLmP,2,2,4,0.5
BLmS,2,2,4,0.5
BLmb,1,4,5,0.2
BLmm,2,1,3,0.67
BLmn,6,2,8,0.75
BLms,2,2,4,0.5
BLnB,3,2,5,0.6
BLnD,0,1,1,0.0
BLnH,1,4,5,0.2
BLnI,1,2,3,0.33
BLnK,0,3,3,0.0
BLnL,1,2,3,0.33
BLnM,5,4,9,0.56
BLnN,4,2,6,0.67
BLnP,4,11,15,0.27
BLnS,2,5,7,0.29
BLnb,5,6,11,0.45
BLnl,1,2,3,0.33
BLnm,3,4,7,0.43
BLnn,7,4,11,0.64
BLns,4,1,5,0.8
BLsB,1,2,3,0.33
BLsH,3,2,5,0.6
BLsL,2,0,2,1.0
BLsM,0,0,0,
BLsN,2,5,7,0.29
BLsP,2,2,4,0.5
BLsS,2,0,2,1.0
BLsb,1,1,2,0.5
BLsl,0,2,2,0.0
BLsm,2,2,4,0.5
BLsn,2,2,4,0.5
BLtB,1,1,2,0.5
BLtH,1,2,3,0.33
BLtL,0,1,1,0.0
BLtM,2,0,2,1.0
BLtN,1,2,3,0.33
BLtP,3,1,4,0.75
BLtS,0,2,2,0.0
BLtb,0,0,0,
BLtm,0,3,3,0.0
BLts,0,2,2,0.0
BMBB,8,11,19,0.42
BMBL,3,4,7,0.43
BMBM,7,10,17,0.41
BMBN,7,9,16,0.44
BMBP,10,10,20,0.5
BMBS,4,3,7,0.57
BMBb,8,11,19,0.42
BMBh,1,2,3,0.33
BMBj,0,2,2,0.0
BMBl,7,2,9,0.78
BMBm,5,5,10,0.5
BMBn,13,14,27,0.48
BMBs,5,3,8,0.62
BMDN,0,2,2,0.0
BMDP,2,1,3,0.67
BMDS,0,0,0,
BMDl,0,0,0,
BMDm,1,0,1,1.0
BMDn,0,1,1,0.0
BMDs,1,0,1,1.0
BMKL,0,1,1,0.0
BMLB,3,4,7,0.43
BMLL,1,1,2,0.5
BMLM,2,5,7,0.29
BMLN,0,3,3,0.0
BMLP,5,2,7,0.71
BMLS,2,2,4,0.5
BMLb,1,2,3,0.33
BMLh,2,0,2,1.0
BMLj,2,1,3,0.67
BMLl,1,2,3,0.33
BMLm,4,3,7,0.57
BMLn,4,6,10,0.4
BMLs,0,2,2,0.0
BMMB,7,3,10,0.7
BMML,1,3,4,0.25
BMMM,8,5,13,0.62
BMMN,11,12,23,0.48
BMMP,17,14,31,0.55
BMMS,2,7,9,0.22
BMMb,16,11,27,0.59
BMMh,8,7,15,0.53
BMMj,1,3,4,0.25
BMMl,4,4,8,0.5
BMMm,10,11,21,0.48
BMMn,7,9,16,0.44
BMMs,2,4,6,0.33
BMMt,0,3,3,0.0
BMNB,7,12,19,0.37
BMND,1,2,3,0.33
BMNH,1,2,3,0.33
BMNK,1,2,3,0.33
BMNL,4,2,6,0.67
BMNM,12,12,24,0.5
BMNN,12,9,21,0.57
BMNP,14,9,23,0.61
BMNS,2,2,4,0.5
BMNb,7,18,25,0.28
BMNh,2,6,8,0.25
BMNl,6,1,7,0.86
BMNm,6,6,12,0.5
BMNn,13,15,28,0.46
BMNs,8,4,12,0.67
BMNt,2,1,3,0.67
BMPB,10,8,18,0.56
BMPD,0,3,3,0.0
BMPH,4,3,7,0.57
BMPK,0,2,2,0.0
BMPL,4,3,7,0.57
BMPM,16,12,28,0.57
BMPN,9,15,24,0.38
BMPP,13,16,29,0.45
BMPS,11,6,17,0.65
BMPb,16,11,27,0.59
BMPl,2,6,8,0.25
BMPm,15,10,25,0.6
BMPn,13,11,24,0.54
BMPs,6,4,10,0.6
BMPt,1,0,1,1.0
BMSB,4,4,8,0.5
BMSH,1,3,4,0.25
BMSL,1,0,1,1.0
BMSM,1,4,5,0.2
BMSN,2,1,3,0.67
BMSP,10,6,16,0.62
BMSS,3,2,5,0.6
BMSb,4,5,9,0.44
BMSh,1,1,2,0.5
BMSl,1,2,3,0.33
BMSm,7,3,10,0.7
BMSn,2,10,12,0.17
BMSs,4,1,5,0.8
BMSt,1,2,3,0.33
BMbB,8,6,14,0.57
BMbH,5,4,9,0.56
BMbI,2,2,4,0.5
BMbJ,3,3,6,0.5
BMbL,4,2,6,0.67
BMbM,5,13,18,0.28
BMbN,15,12,27,0.56
BMbP,13,16,29,0.45
BMbS,8,7,15,0.53
BMbb,13,17,30,0.43
BMbl,6,4,10,0.6
BMbm,10,10,20,0.5
BMbn,11,12,23,0.48
BMbs,8,9,17,0.47
BMhB,7,7,14,0.5
BMhH,1,1,2,0.5
BMhI,0,0,0,
BMhL,1,1,2,0.5
BMhM,9,7,16,0.56
BMhN,6,6,12,0.5
BMhP,8,11,19,0.42
BMhS,5,4,9,0.56
BMhb,5,8,13,0.38
BMhh,6,5,11,0.55
BMhl,1,3,4,0.25
BMhm,4,5,9,0.44
BMhn,5,9,14,0.36
BMhs,2,4,6,0.33
BMht,0,1,1,0.0
BMjB,0,1,1,0.0
BMjH,0,2,2,0.0
BMjK,1,1,2,0.5
BMjL,0,2,2,0.0
BMjM,4,1,5,0.8
BMjN,1,4,5,0.2
BMjP,1,2,3,0.33
BMjS,2,1,3,0.67
BMjb,3,4,7,0.43
BMjl,2,3,5,0.4
BMjm,4,5,9,0.44
BMjn,0,2,2,0.0
BMjs,3,0,3,1.0
BMjt,1,1,2,0.5
BMlB,2,7,9,0.22
BMlD,1,2,3,0.33
BMlH,4,3,7,0.57
BMlJ,1,1,2,0.5
BMlL,2,2,4,0.5
BMlM,3,1,4,0.75
BMlN,1,6,7,0.14
BMlP,6,5,11,0.55
BMlS,1,4,5,0.2
BMlb,3,4,7,0.43
BMll,1,0,1,1.0
BMlm,2,4,6,0.33
BMln,5,4,9,0.56
BMls,2,3,5,0.4
BMmB,3,5,8,0.38
BMmD,0,2,2,0.0
BMmH,1,6,7,0.14
BMmJ,3,3,6,0.5
BMmL,1,5,6,0.17
BMmM,5,11,16,0.31
BMmN,13,8,21,0.62
BMmP,12,16,28,0.43
BMmS,7,2,9,0.78
BMmb,8,5,13,0.62
BMml,3,2,5,0.6
BMmm,4,3,7,0.57
BMmn,13,12,25,0.52
BMms,3,3,6,0.5
BMnB,10,7,17,0.59
BMnD,1,1,2,0.5
BMnH,5,10,15,0.33
BMnI,1,1,2,0.5
BMnK,2,2,4,0.5
BMnL,5,4,9,0.56
BMnM,18,15,33,0.55
BMnN,21,15,36,0.58
BMnP,17,20,37,0.46
BMnS,10,4,14,0.71
BMnb,9,13,22,0.41
BMnl,4,4,8,0.5
BMnm,16,10,26,0.62
BMnn,15,17,32,0.47
BMns,5,8,13,0.38
BMsB,2,1,3,0.67
BMsD,0,0,0,
BMsH,4,2,6,0.67
BMsL,0,0,0,
BMsM,6,3,9,0.67
BMsN,4,2,6,0.67
BMsP,5,6,11,0.45
BMsS,7,5,12,0.58
BMsb,7,4,11,0.64
BMsl,1,2,3,0.33
BMsm,1,3,4,0.25
BMsn,6,7,13,0.46
BMss,2,0,2,1.0
BMtB,2,0,2,1.0
BMtH,0,1,1,0.0
BMtK,1,0,1,1.0
BMtL,0,1,1,0.0
BMtM,0,1,1,0.0
BMtN,2,4,6,0.33
BMtP,2,0,2,1.0
BMtS,1,1,2,0.5
BMtb,3,2,5,0.6
BMtl,1,1,2,0.5
BMtm,3,0,3,1.0
BMtn,0,1,1,0.0
BMts,0,0,0,
BMtt,1,0,1,1.0
BNBB,8,12,20,0.4
BNBD,0,1,1,0.0
BNBK,1,1,2,0.5
BNBL,4,3,7,0.57
BNBM,7,11,18,0.39
BNBN,7,8,15,0.47
BNBP,12,13,25,0.48
BNBS,3,6,9,0.33
BNBb,9,10,19,0.47
BNBh,3,2,5,0.6
BNBj,4,4,8,0.5
BNBl,3,5,8,0.38
BNBm,4,4,8,0.5
BNBn,9,15,24,0.38
BNBs,3,3,6,0.5
BNBt,5,2,7,0.71
BNDB,1,1,2,0.5
BNDH,2,1,3,0.67
BNDN,0,1,1,0.0
BNDP,0,1,1,0.0
BNDS,2,2,4,0.5
BNDl,0,1,1,0.0
BNDn,0,3,3,0.0
BNDs,1,0,1,1.0
BNHB,2,3,5,0.4
BNHH,0,1,1,0.0
BNHI,1,0,1,1.0
BNHK,1,0,1,1.0
BNHL,0,1,1,0.0
BNHM,2,0,2,1.0
BNHN,0,2,2,0.0
BNHP,2,0,2,1.0
BNHS,2,0,2,1.0
BNHb,2,3,5,0.4
BNHh,1,1,2,0.5
BNHl,1,1,2,0.5
BNHm,1,0,1,1.0
BNHn,1,1,2,0.5
BNHs,0,1,1,0.0
BNKB,1,0,1,1.0
BNKL,0,0,0,
BNKP,2,4,6,0.33
BNKS,1,0,1,1.0
BNKn,0,1,1,0.0
BNKs,1,2,3,0.33
BNLB,3,0,3,1.0
BNLM,3,1,4,0.75
BNLN,6,3,9,0.67
BNLP,2,10,12,0.17
BNLS,3,1,4,0.75
BNLb,4,2,6,0.67
BNLh,2,4,6,0.33
BNLj,1,1,2,0.5
BNLl,3,0,3,1.0
BNLm,2,3,5,0.4
BNLn,6,4,10,0.6
BNLs,1,1,2,0.5
BNMB,6,10,16,0.38
BNMD,0,3,3,0.0
BNML,2,4,6,0.33
BNMM,7,9,16,0.44
BNMN,9,10,19,0.47
BNMP,8,16,24,0.33
BNMS,4,2,6,0.67
BNMb,16,13,29,0.55
BNMh,10,5,15,0.67
BNMj,2,0,2,1.0
BNMl,5,4,9,0.56
BNMm,11,9,20,0.55
BNMn,14,14,28,0.5
BNMs,1,8,9,0.11
BNMt,2,1,3,0.67
BNNB,6,11,17,0.35
